workload,ablation,tier,prefill_s,decode_s,tier_total_s,first_s,last_s,cum_end_s,decode_batches
workload_pipeline_repair_c5k50.json,A3,0,0.06303807646109993,1.1871359514309203,1.2501740278920201,0.06303807646109993,1.2501740278920204,1.2501740278920204,8192
workload_pipeline_repair_c5k50.json,A3,1,0.0782885852619386,1.6597290932906275,1.738017678552566,1.328462613153959,2.9881917064445864,2.9881917064445864,8192
workload_pipeline_repair_c5k50.json,A3,2,0.09715229393932345,0.848962305443937,0.9461145993832605,3.08534400038391,3.934306305827847,3.934306305827847,4096
workload_pipeline_repair_c5k50.json,A3,3,0.1648635857470051,2.4627803542925157,2.627643940039521,4.099169891574852,6.561950245867368,6.561950245867368,8192
workload_pipeline_repair_c5k50.json,A3,4,0.18265369155601086,1.1195152417944758,1.3021689333504867,6.744603937423379,7.864119179217854,7.864119179217854,4096
workload_pipeline_repair_c5k50.json,A3,5,0.31208335896892603,3.0916913631184837,3.4037747220874097,8.17620253818678,11.267893901305264,11.267893901305264,8192
workload_pipeline_repair_c5k50.json,A3,6,0.4049980270826943,1.433065631759323,1.8380636588420174,11.672891928387958,13.105957560147282,13.105957560147282,4096
workload_pipeline_repair_c5k50.json,A3,7,0.5401700123383009,3.8163826820525237,4.356552694390825,13.646127572485582,17.462510254538106,17.462510254538106,8192
workload_pipeline_repair_c5k50.json,A3,8,0.5748960640319964,1.824113179746444,2.3990092437784405,18.037406318570103,19.861519498316547,19.861519498316547,4096
workload_pipeline_repair_c5k50.json,A3,9,0.8365394610722916,4.544773894251541,5.381313355323833,20.698058959388838,25.24283285364038,25.24283285364038,8192
workload_pipeline_repair_c5k50.json,A3,10,0.8777636045286421,2.218571458860662,3.0963350633893043,26.12059645816902,28.339167917029684,28.339167917029684,4096
workload_pipeline_repair_c5k50.json,A3,11,0.4051420352082147,1.9367128842390926,2.3418549194473073,28.7443099522379,30.68102283647699,30.68102283647699,4096
workload_pipeline_repair_c5k50.json,A3a,0,0.06303807646109993,1.1871359514309203,1.2501740278920201,0.06303807646109993,1.2501740278920204,1.2501740278920204,8192
workload_pipeline_repair_c5k50.json,A3a,1,0.0782885852619386,1.25120825981512,1.3294968450770586,1.328462613153959,2.579670872969079,2.579670872969079,8192
workload_pipeline_repair_c5k50.json,A3a,2,0.09710180850062455,0.6460956375283597,0.7431974460289843,2.6767726814697035,3.3228683189980632,3.3228683189980632,4096
workload_pipeline_repair_c5k50.json,A3a,3,0.16481363063227228,1.4959139331926208,1.660727563824893,3.4876819496303355,4.983595882822956,4.983595882822956,8192
workload_pipeline_repair_c5k50.json,A3a,4,0.18253454319340445,0.7847912670271358,0.9673258102205402,5.166130426016361,5.9509216930434965,5.9509216930434965,4096
workload_pipeline_repair_c5k50.json,A3a,5,0.3120008294327965,1.794715592996896,2.1067164224296926,6.262922522476293,8.057638115473189,8.057638115473189,8192
workload_pipeline_repair_c5k50.json,A3a,6,0.40483806104623277,0.9675853263927419,1.3724233874389746,8.462476176519422,9.430061502912164,9.430061502912164,4096
workload_pipeline_repair_c5k50.json,A3a,7,0.5400551898352628,2.2260997472214523,2.766154937056715,9.970116692747427,12.196216439968879,12.196216439968879,8192
workload_pipeline_repair_c5k50.json,A3a,8,0.5746998766516622,1.21002329894994,1.7847231756016022,12.770916316620541,13.980939615570481,13.980939615570481,4096
workload_pipeline_repair_c5k50.json,A3a,9,0.8363879321835626,2.6836652255852407,3.5200531577688032,14.817327547754044,17.500992773339284,17.500992773339284,8192
workload_pipeline_repair_c5k50.json,A3a,10,0.8775339776911579,1.4762992027057216,2.3538331803968795,18.378526751030442,19.854825953736164,19.854825953736164,4096
workload_pipeline_repair_c5k50.json,A3a,11,0.404958873834083,0.8835803083517497,1.2885391821858327,20.259784827570247,21.143365135921997,21.143365135921997,4096
workload_pipeline_repair_c5k50.json,A4,0,0.06296589591128973,1.1061944993030255,1.1691603952143153,0.06296589591128973,1.1691603952143153,1.1691603952143153,8192
workload_pipeline_repair_c5k50.json,A4,1,0.0781699852812594,1.1228641434404587,1.201034128721718,1.2473303804955747,2.3701945239360334,2.3701945239360334,8192
workload_pipeline_repair_c5k50.json,A4,2,0.09693585809058813,0.5669935694896169,0.663929427580205,2.4671303820266215,3.0341239515162384,3.0341239515162384,4096
workload_pipeline_repair_c5k50.json,A4,3,0.16450365457861293,1.1550754793357476,1.3195791339143605,3.1986276060948513,4.353703085430599,4.353703085430599,8192
workload_pipeline_repair_c5k50.json,A4,4,0.1821070666008513,0.5775763666013027,0.759683433202154,4.53581015203145,5.113386518632753,5.113386518632753,4096
workload_pipeline_repair_c5k50.json,A4,5,0.3113878677485644,1.1833857778706092,1.4947736456191736,5.424774386381317,6.6081601642519265,6.6081601642519265,8192
workload_pipeline_repair_c5k50.json,A4,6,0.4040490242506296,0.5950834199677706,0.9991324442184002,7.012209188502556,7.607292608470327,7.607292608470327,4096
workload_pipeline_repair_c5k50.json,A4,7,0.5390380773397476,1.2240821646841784,1.763120242023926,8.146330685810074,9.370412850494253,9.370412850494253,8192
workload_pipeline_repair_c5k50.json,A4,8,0.5734513366197209,0.615487273985801,1.188938610605522,9.943864187113974,10.559351461099775,10.559351461099775,4096
workload_pipeline_repair_c5k50.json,A4,9,0.834868454436883,1.2725475671886013,2.1074160216254842,11.394219915536658,12.666767482725259,12.666767482725259,8192
workload_pipeline_repair_c5k50.json,A4,10,0.87574072785422,0.6409902971830093,1.5167310250372292,13.542508210579479,14.183498507762488,14.183498507762488,4096
workload_pipeline_repair_c5k50.json,A4,11,0.4042592945546133,0.6075136288452576,1.011772923399871,14.587757802317102,15.19527143116236,15.19527143116236,4096
workload_pipeline_repair_c5k50.json,A5,0,0.06296589591128973,1.1025007785209784,1.1654666744322681,0.06296589591128973,1.1654666744322681,1.1654666744322681,8192
workload_pipeline_repair_c5k50.json,A5,1,0.1005660271724651,1.11673055253194,1.217296579704405,1.2660327016047332,2.3827632541366732,2.3827632541366732,8192
workload_pipeline_repair_c5k50.json,A5,2,0.15095133659987914,0.5626969165640867,0.7136482531639659,2.5337145907365524,3.096411507300639,3.096411507300639,4096
workload_pipeline_repair_c5k50.json,A5,3,0.17201278105288598,1.139894965623443,1.311907746676329,3.268424288353525,4.408319253976968,4.408319253976968,8192
workload_pipeline_repair_c5k50.json,A5,4,0.1552028292860772,0.5678436503682862,0.7230464796543634,4.563522083263045,5.131365733631331,5.131365733631331,4096
workload_pipeline_repair_c5k50.json,A5,5,0.24345823704275826,1.1555830573422305,1.3990412943849888,5.37482397067409,6.53040702801632,6.53040702801632,8192
workload_pipeline_repair_c5k50.json,A5,6,0.28476039546492515,0.5776128050322233,0.8623732004971485,6.815167423481245,7.392780228513469,7.392780228513469,4096
workload_pipeline_repair_c5k50.json,A5,7,0.3556731657428047,1.1764443603183636,1.5321175260611684,7.748453394256273,8.924897754574637,8.924897754574637,8192
workload_pipeline_repair_c5k50.json,A5,8,0.3237831033509302,0.5871701155280693,0.9109532188789995,9.248680857925567,9.835850973453637,9.835850973453637,4096
workload_pipeline_repair_c5k50.json,A5,9,0.4936088600094344,1.2038183221519727,1.697427182161407,10.329459833463071,11.533278155615044,11.533278155615044,8192
workload_pipeline_repair_c5k50.json,A5,10,0.47447045637489715,0.5996471776873182,1.0741176340622154,12.00774861198994,12.607395789677259,12.607395789677259,4096
workload_pipeline_repair_c5k50.json,A5,11,0.5074878386075401,0.5937612442584825,1.1012490828660226,13.1148836282848,13.708644872543282,13.708644872543282,4096
workload_pipeline_repair_c5k50.json,A6,0,0.06296589591128973,1.1025007785209784,1.1654666744322681,0.06296589591128973,1.1654666744322681,1.1654666744322681,8192
workload_pipeline_repair_c5k50.json,A6,1,0.0781694731272593,1.116730552532142,1.1949000256594013,1.2436361475595274,2.3603667000916695,2.3603667000916695,8192
workload_pipeline_repair_c5k50.json,A6,2,0.096935062175588,0.5626969165640867,0.6596319787396747,2.4573017622672575,3.019998678831344,3.019998678831344,4096
workload_pipeline_repair_c5k50.json,A6,3,0.1645025695196134,1.1398949656234727,1.304397535143086,3.1845012483509576,4.32439621397443,4.32439621397443,8192
workload_pipeline_repair_c5k50.json,A6,4,0.1552028292860772,0.5678436503682862,0.7230464796543634,4.4795990432605075,5.047442693628794,5.047442693628794,4096
workload_pipeline_repair_c5k50.json,A6,5,0.24345823704275826,1.1555830573422305,1.3990412943849888,5.290900930671552,6.4464839880137825,6.4464839880137825,8192
workload_pipeline_repair_c5k50.json,A6,6,0.28476039546492515,0.5776128050322233,0.8623732004971485,6.731244383478708,7.308857188510931,7.308857188510931,4096
workload_pipeline_repair_c5k50.json,A6,7,0.3556731657428047,1.1764443603177321,1.5321175260605369,7.664530354253736,8.840974714571468,8.840974714571468,8192
workload_pipeline_repair_c5k50.json,A6,8,0.3237831033509302,0.5871701155280693,0.9109532188789995,9.164757817922398,9.751927933450467,9.751927933450467,4096
workload_pipeline_repair_c5k50.json,A6,9,0.4936088600094344,1.2038183221519727,1.697427182161407,10.245536793459902,11.449355115611874,11.449355115611874,8192
workload_pipeline_repair_c5k50.json,A6,10,0.47447045637489715,0.5996471776873182,1.0741176340622154,11.923825571986772,12.52347274967409,12.52347274967409,4096
workload_pipeline_repair_c5k50.json,A6,11,0.40424914067862083,0.5937612442584825,0.9980103849371034,12.92772189035271,13.521483134611193,13.521483134611193,4096
