request_id,variant,phase,layer,decode_step,immutable_remote_KV_bytes,private_remote_KV_bytes,active_gpu_KV_bytes,layer_GPU_KV_buffer_bytes,remote_total_KV_bytes
Fugue-asplos-request-02,F1,prefill,24,0,3541565440,0,1416396800,9895936,3541565440
Fugue-asplos-request-02,F1,prefill,25,0,3541565440,0,1473052672,9895936,3541565440
Fugue-asplos-request-02,F1,prefill,26,0,3541565440,0,1529708544,9895936,3541565440
Fugue-asplos-request-02,F1,prefill,27,0,3541565440,0,1586364416,9895936,3541565440
Fugue-asplos-request-02,F1,prefill,28,0,3541565440,0,1643020288,9895936,3541565440
Fugue-asplos-request-02,F1,prefill,29,0,3541565440,0,1699676160,9895936,3541565440
Fugue-asplos-request-02,F1,prefill,30,0,3541565440,0,1756332032,9895936,3541565440
Fugue-asplos-request-02,F1,prefill,31,0,3541565440,0,1812987904,9895936,3541565440
Fugue-asplos-request-02,F1,decode,all,1,3541565440,0,1813512192,16384,3541565440
Fugue-asplos-request-02,F1,decode,all,2,3541565440,0,1814036480,16384,3541565440
Fugue-asplos-request-02,F1,decode,all,3,3541565440,0,1814560768,16384,3541565440
Fugue-asplos-request-02,F1,decode,all,4,3541565440,0,1815085056,16384,3541565440
Fugue-asplos-request-02,F1,decode,all,5,3541565440,0,1815609344,16384,3541565440
Fugue-asplos-request-02,F1,decode,all,6,3541565440,0,1816133632,16384,3541565440
Fugue-asplos-request-02,F1,decode,all,7,3541565440,0,1816657920,16384,3541565440
Fugue-asplos-request-02,F1,decode,all,8,3541565440,0,1817182208,16384,3541565440
Fugue-asplos-request-02,F1,decode,all,9,3541565440,0,1817706496,16384,3541565440
Fugue-asplos-request-02,F2,prefill,0,0,3541565440,56655872,0,56655872,3598221312
Fugue-asplos-request-02,F2,prefill,1,0,3541565440,113311744,0,56655872,3654877184
Fugue-asplos-request-02,F2,prefill,2,0,3541565440,169967616,0,56655872,3711533056
Fugue-asplos-request-02,F2,prefill,3,0,3541565440,226623488,0,56655872,3768188928
Fugue-asplos-request-02,F2,prefill,4,0,3541565440,283279360,0,56655872,3824844800
Fugue-asplos-request-02,F2,prefill,5,0,3541565440,339935232,0,56655872,3881500672
Fugue-asplos-request-02,F2,prefill,6,0,3541565440,396591104,0,56655872,3938156544
Fugue-asplos-request-02,F2,prefill,7,0,3541565440,453246976,0,56655872,3994812416
Fugue-asplos-request-02,F2,prefill,8,0,3541565440,509902848,0,56655872,4051468288
