model,dtype,xpu,hw,cores,Lin,bs,max_lout,max_context_len,required_cap,k_row_cap,k_data_cap,capacity_bytes,capacity_GB,hit_search_limit
GPT-175B,W16A16,GPU,BA,8,2048,1,2497,4544,1367427493528.176,1008812320408.176,971290076774.3999,1374389534720,1374.38953472,False
