workload,ablation,tier,prefill_s,decode_s,tier_total_s,first_s,last_s,cum_end_s,decode_batches
workload_star_repair_r5w3k47.json,A3a,5,0.17655065821304916,3.3178264668409483,3.4943771250539974,7.839802359682398,11.157628826523347,11.157628826523347,8192
workload_star_repair_r5w3k47.json,A3a,6,1.102087727875107,1.1797116175249887,2.2817993454000955,12.259716554398453,13.439428171923442,13.439428171923442,4096
workload_star_repair_r5w3k47.json,A3a,7,0.33892092922075,4.7475447811411104,5.0864657103618605,13.778349101144192,18.525893882285303,18.525893882285303,8192
workload_star_repair_r5w3k47.json,A3a,8,1.5934709165191734,1.465836458538469,3.0593073750576423,20.119364798804476,21.585201257342945,21.585201257342945,4096
workload_star_repair_r5w3k47.json,A3a,9,0.5911948292519114,6.387857646098716,6.979052475350628,22.176396086594856,28.564253732693572,28.564253732693572,8192
workload_star_repair_r5w3k47.json,A4,0,0.14776096783768797,0.5544898344099136,0.7022508022476016,0.14776096783768797,0.7022508022476016,0.7022508022476016,4096
workload_star_repair_r5w3k47.json,A4,1,0.04339058345158331,1.1658920282395524,1.2092826116911357,0.7456413856991849,1.9115334139387374,1.9115334139387374,8192
workload_star_repair_r5w3k47.json,A4,2,0.38168136608839154,0.5663655139823538,0.9480468800707453,2.293214780027129,2.8595802940094828,2.8595802940094828,4096
workload_star_repair_r5w3k47.json,A4,3,0.07733661711167716,1.2276205145929504,1.3049571317046276,2.93691691112116,4.16453742571411,4.16453742571411,8192
workload_star_repair_r5w3k47.json,A4,4,0.7528708991446393,0.5803439168772044,1.3332148160218438,4.91740832485875,5.497752241735954,5.497752241735954,4096
workload_star_repair_r5w3k47.json,A4,5,0.17453131418942558,1.3265151120922765,1.501046426281702,5.67228355592538,6.998798668017656,6.998798668017656,8192
workload_star_repair_r5w3k47.json,A4,6,1.1007252585419227,0.6000545874363219,1.7007798459782446,8.099523926559579,8.6995785139959,8.6995785139959,4096
