case_id,variant,layer,operation,bytes,standalone_us,energy_J
Fugue-asplos-EPIC-shared-readers-B1,F3,7,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,8,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,8,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,8,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,8,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,9,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,9,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,9,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,9,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,10,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,10,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,10,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,10,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,11,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,11,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,11,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,11,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,12,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,12,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,12,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,12,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,13,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,13,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,13,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,13,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,14,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,14,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,14,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,14,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,15,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,15,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,15,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,15,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,16,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,16,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,16,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,16,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,17,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,17,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,17,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,17,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,18,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,18,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,18,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,18,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,19,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,19,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,19,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,19,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,20,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,20,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,20,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,20,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,21,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,21,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,21,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,21,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,22,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,22,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,22,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,22,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,23,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,23,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,23,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,23,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,24,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,24,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,24,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,24,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,25,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,25,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,25,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,25,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,26,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,26,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,26,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,26,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,27,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,27,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,27,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,27,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,28,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,28,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,28,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,28,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,29,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,29,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,29,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,29,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,30,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,30,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,30,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,30,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,31,untouched_KV_readback,128565248,428.5508266666667,0.0013370785792
Fugue-asplos-EPIC-shared-readers-B1,F3,31,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F3,31,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F3,31,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,0,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,0,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,0,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,0,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,1,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,1,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,1,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,1,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,2,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,2,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,2,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,2,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,3,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,3,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,3,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,3,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,4,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,4,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,4,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,4,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,5,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,5,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,5,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,5,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,6,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,6,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,6,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,6,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,7,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,7,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,7,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,7,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,8,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,8,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,8,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,8,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,9,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,9,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,9,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,9,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,10,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,10,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,10,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,10,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,11,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,11,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,11,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,11,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,12,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,12,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,12,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,12,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,13,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,13,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,13,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,13,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,14,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,14,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,14,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,14,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,15,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,15,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,15,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,15,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,16,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,16,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,16,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,16,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,17,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,17,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,17,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,17,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,18,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,18,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,18,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,18,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,19,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,19,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,19,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,19,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,20,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,20,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,20,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,20,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,21,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,21,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,21,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,21,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,22,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,22,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,22,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,22,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,23,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,23,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,23,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,23,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,24,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,24,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,24,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,24,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,25,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,25,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,25,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,25,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,26,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,26,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,26,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,26,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,27,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,27,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,27,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,27,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,28,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,28,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,28,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,28,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,29,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,29,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,29,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,29,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,30,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,30,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,30,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,30,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,31,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B1,F4,31,KV_export,3080192,10.267306666666666,3.20339968e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,31,Q_input,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B1,F4,31,O_return,1540096,5.133653333333333,1.60169984e-05
Fugue-asplos-EPIC-shared-readers-B2,F1,0,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,0,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,0,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,0,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,1,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,1,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,1,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,1,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,2,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,2,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,2,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,2,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,3,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,3,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,3,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,3,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,4,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,4,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,4,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,4,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,5,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,5,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,5,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,5,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,6,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,6,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,6,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,6,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,7,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,7,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,7,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,7,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,8,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,8,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,8,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,8,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,9,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,9,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,9,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,9,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,10,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,10,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,10,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,10,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,11,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,11,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,11,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,11,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,12,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
Fugue-asplos-EPIC-shared-readers-B2,F1,12,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,12,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,12,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B2,F1,13,untouched_KV_readback,257130496,857.1016533333334,0.0026741571584
