case_id,variant,phase,layer,step,remote_immutable_bytes,remote_private_bytes,GPU_live_KV_bytes,combined_live_KV_bytes
Fugue-asplos-EPIC-shared-readers-B1,F4,prefill,20,0,4212654080,64684032,3080192,4280418304
Fugue-asplos-EPIC-shared-readers-B1,F4,prefill,21,0,4212654080,67764224,3080192,4283498496
Fugue-asplos-EPIC-shared-readers-B1,F4,prefill,22,0,4212654080,70844416,3080192,4286578688
Fugue-asplos-EPIC-shared-readers-B1,F4,prefill,23,0,4212654080,73924608,3080192,4289658880
Fugue-asplos-EPIC-shared-readers-B1,F4,prefill,24,0,4212654080,77004800,3080192,4292739072
Fugue-asplos-EPIC-shared-readers-B1,F4,prefill,25,0,4212654080,80084992,3080192,4295819264
Fugue-asplos-EPIC-shared-readers-B1,F4,prefill,26,0,4212654080,83165184,3080192,4298899456
Fugue-asplos-EPIC-shared-readers-B1,F4,prefill,27,0,4212654080,86245376,3080192,4301979648
Fugue-asplos-EPIC-shared-readers-B1,F4,prefill,28,0,4212654080,89325568,3080192,4305059840
Fugue-asplos-EPIC-shared-readers-B1,F4,prefill,29,0,4212654080,92405760,3080192,4308140032
Fugue-asplos-EPIC-shared-readers-B1,F4,prefill,30,0,4212654080,95485952,3080192,4311220224
Fugue-asplos-EPIC-shared-readers-B1,F4,prefill,31,0,4212654080,98566144,3080192,4314300416
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,1,4212654080,99090432,16384,4311760896
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,2,4212654080,99614720,16384,4312285184
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,3,4212654080,100139008,16384,4312809472
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,4,4212654080,100663296,16384,4313333760
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,5,4212654080,101187584,16384,4313858048
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,6,4212654080,101711872,16384,4314382336
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,7,4212654080,102236160,16384,4314906624
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,8,4212654080,102760448,16384,4315430912
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,9,4212654080,103284736,16384,4315955200
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,10,4212654080,103809024,16384,4316479488
Fugue-asplos-EPIC-shared-readers-B1,F4,decode,all,11,4212654080,104333312,16384,4317003776
