request_id,variant,layer,attention_device,query_tokens,elapsed_s,energy_J,attention_service_s,common_GPU_s,selector_V_transfer_s,KV_stored_private_tokens
Fugue-asplos-request-01,F4,12,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,13,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,14,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,15,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,16,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,17,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,18,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,19,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,20,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,21,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,22,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,23,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,24,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,25,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,26,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,27,PIM,595,0.0019216450380362474,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,28,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,29,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
Fugue-asplos-request-01,F4,30,PIM,595,0.0019216450380362543,0.14831591387392,0.0008323984495831352,0.0010892465884531277,0.0,595
