model,GPUs,Q_heads,KV_heads,gqa_size,q,cached,total_kv,link_GBps,gpu_attention_us,pim_softmax_us,q_input_us,output_us,q_input_bytes,new_kv_bytes,cached_kv_bytes,cached_kv_readback_us,new_kv_transfer_us,gpu_service_us,plain_scan_us,plain_service_us,plain_new_kv_exposed_us,plain_overlap_window_us,plain_speedup_over_GPU,plain_profile_repeats,mq_scan_us,mq_service_us,mq_new_kv_exposed_us,mq_overlap_window_us,mq_speedup_over_GPU,mq_profile_repeats
LLAMA-7B,1,32,32,1,1,1024,1025,300,20.22297346623614,0.04892601431980907,0.02730666666666667,0.02730666666666667,8192,16384,16777216,55.92405333333334,0.05461333333333334,76.14702679956949,1.54569,1.6492293476531426,0,0.736702,46.17127806264598,"{""scan-N1025-H7-Q1"": 1}",1.54569,1.6492293476531426,0,0.736702,46.17127806264598,"{""scan-N1025-H7-Q1"": 1}"
LLAMA-7B,1,32,32,1,2,1024,1026,300,20.573219149234873,0.09794749403341288,0.05461333333333334,0.05461333333333334,16384,32768,16777216,55.92405333333334,0.10922666666666668,76.4972724825682,3.09138,3.2985541607000797,0,0.736702,23.191152473401424,"{""scan-N1026-H7-Q1"": 2}",1.849445,2.0566191607000794,0,0.856666,37.19564319167789,"{""scan-N1026-H7-Q2"": 1}"
LLAMA-7B,1,32,32,1,4,1024,1028,300,21.275529973325845,0.19627684964200476,0.10922666666666668,0.10922666666666668,32768,65536,16777216,55.92405333333334,0.21845333333333336,77.19958330665918,6.18276,6.5974901829753385,0,0.736702,11.701356298471017,"{""scan-N1028-H7-Q1"": 4}",2.0924490000000002,2.5071791829753383,0,0.9058820000000001,30.791410454774244,"{""scan-N1028-H7-Q4"": 1}"
LLAMA-7B,1,32,32,1,8,1024,1032,300,22.68742945388179,0.39408114558472557,0.21845333333333336,0.21845333333333336,65536,131072,16777216,55.92405333333334,0.4369066666666667,78.61148278721512,12.365520000000002,13.196507812251395,0,0.736702,5.9569913423787515,"{""scan-N1032-H7-Q1"": 8}",2.8406860000000003,3.6716738122513926,0,1.0996700000000001,21.410257775325697,"{""scan-N1032-H7-Q8"": 1}"
LLAMA-7B,1,32,32,1,12,1024,1036,300,24.109032710936404,0.5934128878281623,0.32768,0.32768,98304,196608,16777216,55.92405333333334,0.65536,80.03308604426974,18.548280000000002,19.797052887828166,0,0.736702,4.04267678112213,"{""scan-N1036-H7-Q1"": 12}",4.933135,6.181907887828162,0,1.0996700000000001,12.946340757009741,"{""scan-N1036-H7-Q4"": 1, ""scan-N1036-H7-Q8"": 1}"
LLAMA-7B,1,32,32,1,16,1024,1040,300,25.540339744489685,0.794272076372315,0.4369066666666667,0.4369066666666667,131072,262144,16777216,55.92405333333334,0.8738133333333334,81.46439307782302,24.731040000000004,26.536236743038987,0.13711133333333347,0.736702,3.069930143700306,"{""scan-N1040-H7-Q1"": 16}",5.6813720000000005,7.349457409705649,0,1.0996700000000001,11.08440916607553,"{""scan-N1040-H7-Q8"": 2}"
LLAMA-7B,1,32,32,1,24,1024,1048,300,28.432065141092238,1.2005727923627685,0.65536,0.65536,196608,393216,16777216,55.92405333333334,1.31072,84.35611847442559,37.539504000000015,40.62481479236279,0.5740180000000001,0.736702,2.0764677674366654,"{""scan-N1048-H7-Q1"": 24}",8.554356,11.276698792362769,0.21104999999999996,1.0996700000000001,7.480568562455212,"{""scan-N1048-H7-Q8"": 3}"
LLAMA-7B,1,32,32,1,32,1024,1056,300,31.36260564368946,1.612983293556086,0.8738133333333334,0.8738133333333334,262144,524288,16777216,55.92405333333334,1.7476266666666669,87.2866589770228,50.05267200000002,54.42420662688944,1.010924666666667,0.736702,1.6038205127256178,"{""scan-N1056-H7-Q1"": 32}",11.405808,15.41437462688942,0.6479566666666667,1.0996700000000001,5.662679225711605,"{""scan-N1056-H7-Q8"": 4}"
LLAMA-7B,1,32,32,1,48,1024,1072,300,37.340131966867894,2.456133651551313,1.31072,1.31072,393216,786432,16777216,55.92405333333334,2.62144,93.26418530020123,75.964896,82.92720765155131,1.8847380000000002,0.736702,1.1246512205268562,"{""scan-N1072-H7-Q1"": 48}",17.21022,23.80956365155131,1.52177,1.0996700000000001,3.9170892278878284,"{""scan-N1072-H7-Q8"": 6}"
LLAMA-7B,1,32,32,1,64,1024,1088,300,43.47291871402499,3.323723150357995,1.7476266666666669,1.7476266666666669,524288,1048576,16777216,55.92405333333334,3.4952533333333338,99.39697204735833,102.46771199999992,112.04523981702458,2.758551333333334,0.736702,0.8871146352105498,"{""scan-N1088-H7-Q1"": 64}",23.033087999999996,32.24764781702466,2.3955833333333336,1.0996700000000001,3.0823014630816954,"{""scan-N1088-H7-Q8"": 8}"
