q,cached,total_kv,gpu_qk_us,gpu_softmax_us,gpu_pv_us,gpu_attention_us,pim_softmax_us,q_input_bytes,q_input_us,output_us,new_kv_bytes,new_kv_transfer_us,cached_kv_readback_us,gpu_new_kv_hidden_us,gpu_new_kv_exposed_us,gpu_service_us,plain_scan_us,plain_first_tile_queries,plain_tiles,plain_kv_overlap_window_us,plain_new_kv_hidden_us,plain_new_kv_exposed_us,plain_service_us,plain_speedup_over_gpu,plain_winner,mq_scan_us,mq_first_tile_queries,mq_tiles,mq_kv_overlap_window_us,mq_new_kv_hidden_us,mq_new_kv_exposed_us,mq_service_us,mq_speedup_over_gpu,mq_winner,data_source
8,8192,8200,84.62178295661941,9.94637091113295,84.62178295661941,179.18993682437178,3.1312649164677806,65536,0.21845333333333333,0.21845333333333333,131072,0.43690666666666667,447.39242666666667,0.43690666666666667,0,626.5823634910384,103.13212799999998,1,8,6.068948000000001,0.43690666666666667,0,106.70029958313442,5.872358052779818,PIM,21.974944,8,1,7.796122,0.43690666666666667,0,25.543115583134448,24.53038124702207,PIM,original sweep
16,8192,8208,89.7599326126632,19.912149375263233,89.7599326126632,199.43201460058964,6.268639618138424,131072,0.43690666666666667,0.43690666666666667,262144,0.8738133333333333,447.39242666666667,0.8738133333333333,0,646.8244412672564,206.26425599999996,1,16,6.068948000000001,0.8738133333333333,0,213.4067089514717,3.0309470796175537,PIM,43.949888,8,2,7.796122,0.8738133333333333,0,51.092340951471755,12.659910061306832,PIM,original sweep
32,8192,8224,100.06534325424681,39.9019289625158,100.06534325424681,240.03261547100942,12.561718377088305,262144,0.8738133333333333,0.8738133333333333,524288,1.7476266666666667,447.39242666666667,1.7476266666666667,0,687.4250421376761,413.1191039999999,1,32,6.068948000000001,1.7476266666666667,0,427.4284490437548,1.6082809735186954,PIM,87.94283999999999,8,4,7.796122,1.7476266666666667,0,102.25218504375495,6.722839632654487,PIM,original sweep
48,8192,8240,110.40956900182509,59.96933876175769,110.40956900182509,280.7884767654079,18.879236276849642,393216,1.3107199999999999,1.3107199999999999,786432,2.6214399999999998,447.39242666666667,2.6214399999999998,0,728.1809034320745,620.5645440000004,1,48,6.068948000000001,2.6214399999999998,0,642.0652202768499,1.1341229526777554,PIM,133.85214,8,6,7.796122,2.6214399999999998,0,155.35281627684964,4.687271984399723,PIM,original sweep
64,8192,8256,120.79260985539801,80.11437877298891,120.79260985539801,321.69959848378494,25.221193317422436,524288,1.7476266666666667,1.7476266666666667,1048576,3.4952533333333333,447.39242666666667,3.4952533333333333,0,769.0920251504516,828.6005759999993,1,64,6.068948000000001,3.4952533333333333,0,857.317022650755,0.8970917464959242,GPU,178.62947200000005,8,8,7.796122,3.4952533333333333,0,207.3459186507558,3.7092219135785154,PIM,original sweep
96,8192,8288,141.67513688052787,120.63734943141935,141.67513688052787,403.9876231924751,37.978424821002385,786432,2.6214399999999998,2.6214399999999998,1572864,5.2428799999999995,447.39242666666667,5.2428799999999995,0,851.3800498591418,1246.444415999999,1,96,6.068948000000001,5.2428799999999995,0,1289.665720821001,0.6601556016524602,GPU,268.5348000000001,8,12,7.796122,5.2428799999999995,0,311.75610482100245,2.7309170107445664,PIM,original sweep
128,8192,8320,162.7129243296364,161.4708409378071,162.7129243296364,486.8966895970799,50.83341288782816,1048576,3.4952533333333333,3.4952533333333333,2097152,6.990506666666667,447.39242666666667,6.990506666666667,0,934.2891162637466,1668.422400000003,1,128,6.068948000000001,6.068948000000001,0.921558666666666,1727.1678782211645,0.5409370612114351,GPU,358.5754720000001,8,16,7.796122,6.990506666666667,0,416.3993915544949,2.2437331447000313,PIM,original sweep
192,8192,8384,205.25428049978942,244.0693864944546,205.25428049978942,654.5779474940334,76.83665871121718,1572864,5.2428799999999995,5.2428799999999995,3145728,10.485759999999999,447.39242666666667,10.485759999999999,0,1101.9703741607,2514.150144000007,1,192,6.068948000000001,6.068948000000001,4.416811999999998,2605.889374711224,0.42287688220948244,GPU,540.6131520000001,8,24,7.796122,7.796122,2.6896379999999986,630.6252087112173,1.7474251884296719,PIM,original sweep
256,8192,8448,248.41667836585708,327.91001544293135,248.41667836585708,824.7433721746454,103.2309307875895,2097152,6.990506666666667,6.990506666666667,4194304,13.981013333333333,447.39242666666667,13.981013333333333,0,1272.135798841312,3371.0991360000066,1,256,6.068948000000001,6.068948000000001,7.912065333333333,3496.2231454542625,0.3638600129100238,GPU,724.6563840000005,8,32,7.796122,7.796122,6.184891333333333,848.0532194542566,1.5000659978155182,PIM,original sweep
384,8192,8576,364.78345846153854,499.3175235153727,364.78345846153854,1228.88444043845,157.19255369928402,3145728,10.485759999999999,10.485759999999999,6291456,20.971519999999998,447.39242666666667,20.971519999999998,0,1676.2768671051167,5144.646912000014,1,384,6.068948000000001,6.068948000000001,14.902571999999997,5337.713557699297,0.3140439907434146,GPU,1107.7291199999995,8,48,7.796122,7.796122,13.175397999999998,1299.0685916992836,1.2903682513888008,PIM,original sweep
512,8192,8704,493.637316923077,675.6933651551312,493.637316923077,1662.967999001285,212.7182816229117,4194304,13.981013333333333,13.981013333333333,8388608,27.962026666666667,447.39242666666667,27.962026666666667,0,2110.360425667952,6932.762624000068,1,512,6.068948000000001,6.068948000000001,21.893078666666668,7195.336010956313,0.29329560460477644,GPU,1492.0322560000013,8,64,7.796122,7.796122,20.165904666666666,1752.8784689562463,1.2039399553607208,PIM,original sweep
768,8192,8960,762.2340923076924,1043.3500491365999,762.2340923076924,2567.8182337519847,328.4620525059666,6291456,20.971519999999998,20.971519999999998,12582912,41.943039999999996,447.39242666666667,41.943039999999996,0,3015.2106604186515,10684.990464000064,1,768,6.068948000000001,6.068948000000001,35.874092,11091.26964850603,0.27185441847271236,GPU,2337.26784,8,96,7.796122,7.796122,34.146918,2741.8198505059668,1.099711441604099,PIM,original sweep
1024,8192,9216,1045.3496123076925,1430.8800673873368,1045.3496123076925,3521.579292002722,450.46224343675414,8388608,27.962026666666667,27.962026666666667,16777216,55.92405333333333,447.39242666666667,55.92405333333333,0,3968.971718669389,14627.782656000407,1,1024,6.068948000000001,6.068948000000001,49.855105333333334,15184.024058103827,0.26139129544852896,GPU,3189.8858239999977,8,128,7.796122,7.796122,48.127931333333336,3744.4000521034186,1.059975340092151,PIM,original sweep
1536,8192,9728,1655.1368861538463,2265.5601066966165,1655.1368861538463,5575.833879004309,713.2318854415274,12582912,41.943039999999996,41.943039999999996,25165824,83.88607999999999,447.39242666666667,83.88607999999999,0,6023.226305670975,23085.060095999514,1,1536,6.068948000000001,6.068948000000001,77.81713199999999,23959.995193441042,0.25138679106746276,GPU,4969.831680000002,8,192,7.796122,7.796122,76.089958,5843.039603441529,1.0308378368894362,PIM,experiment2 direct simulation
2048,8192,10240,2322.9991384615387,3179.733483082971,2322.9991384615387,7825.731760006049,1001.0272076372314,16777216,55.92405333333333,55.92405333333333,33554432,111.84810666666667,447.39242666666667,111.84810666666667,0,8273.124186672716,31975.438335999854,1,2048,6.068948000000001,6.068948000000001,105.77915866666666,33194.09280897042,0.24923483326638696,GPU,6966.229503999983,8,256,7.796122,7.796122,104.05198466666667,8183.156802970547,1.0109942148083377,PIM,experiment2 direct simulation
