model,GPUs,Q_heads,KV_heads,gqa_size,q,cached,total_kv,link_GBps,gpu_attention_us,pim_softmax_us,q_input_us,output_us,q_input_bytes,new_kv_bytes,cached_kv_bytes,cached_kv_readback_us,new_kv_transfer_us,gpu_service_us,plain_scan_us,plain_service_us,plain_new_kv_exposed_us,plain_overlap_window_us,plain_speedup_over_GPU,plain_profile_repeats,mq_scan_us,mq_service_us,mq_new_kv_exposed_us,mq_overlap_window_us,mq_speedup_over_GPU,mq_profile_repeats
LLAMA3.1-8B,1,32,8,4,1,1024,1025,450,20.747432261687493,0.04892601431980907,0.018204444444444443,0.018204444444444443,8192,4096,4194304,9.320675555555555,0.009102222222222222,30.068107817243046,6.18276,6.268094903208698,0,0.736702,4.797009024520496,"{""scan-N1025-H2-Q1"": 4}",2.081683,2.167017903208698,0,0.9058820000000001,13.87533890362478,"{""scan-N1025-H2-Q4"": 1}"
LLAMA3.1-8B,1,32,8,4,2,1024,1026,450,21.623046469184334,0.09794749403341288,0.036408888888888886,0.036408888888888886,16384,8192,4194304,9.320675555555555,0.018204444444444443,30.94372202473989,12.365520000000002,12.536285271811192,0,0.736702,2.468332632340399,"{""scan-N1026-H2-Q1"": 8}",2.832996,3.003761271811191,0,1.0996700000000001,10.301658229344445,"{""scan-N1026-H2-Q8"": 1}"
LLAMA3.1-8B,1,32,8,4,4,1024,1028,450,23.37882352941177,0.19627684964200476,0.07281777777777777,0.07281777777777777,32768,16384,4194304,9.320675555555555,0.036408888888888886,32.69949908496732,24.731040000000004,25.07295240519756,0,0.736702,1.3041742574436026,"{""scan-N1028-H2-Q1"": 16}",5.665992,6.007904405197561,0,1.0996700000000001,5.442746235555665,"{""scan-N1028-H2-Q8"": 2}"
LLAMA3.1-8B,1,32,8,4,8,1024,1032,450,26.90857223080163,0.39408114558472557,0.14563555555555555,0.14563555555555555,65536,32768,4194304,9.320675555555555,0.07281777777777777,36.229247786357185,49.46208000000001,50.14743225669584,0,0.736702,0.7224546932115301,"{""scan-N1032-H2-Q1"": 32}",11.331984,12.017336256695838,0,1.0996700000000001,3.0147486108804618,"{""scan-N1032-H2-Q8"": 4}"
LLAMA3.1-8B,1,32,8,4,12,1024,1036,450,30.462580373438158,0.5934128878281623,0.21845333333333336,0.21845333333333336,98304,49152,4194304,9.320675555555555,0.10922666666666668,39.78325592899371,74.19311999999996,75.2234395544948,0,0.736702,0.5288678125409721,"{""scan-N1036-H2-Q1"": 48}",16.997976,18.02829555449483,0,1.0996700000000001,2.2067119883152193,"{""scan-N1036-H2-Q8"": 6}"
LLAMA3.1-8B,1,32,8,4,16,1024,1040,450,34.040847957321354,0.794272076372315,0.2912711111111111,0.2912711111111111,131072,65536,4194304,9.320675555555555,0.14563555555555555,43.36152351287691,98.92415999999986,100.30097429859438,0,0.736702,0.4323140808561874,"{""scan-N1040-H2-Q1"": 64}",22.663968000000004,24.040782298594543,0,1.0996700000000001,1.8036652457608204,"{""scan-N1040-H2-Q8"": 8}"
LLAMA3.1-8B,1,32,8,4,24,1024,1048,450,41.27016144882774,1.2005727923627685,0.4369066666666667,0.4369066666666667,196608,98304,4194304,9.320675555555555,0.21845333333333336,50.590837004383296,150.1580159999997,152.2324021256958,0,0.736702,0.33232633984591053,"{""scan-N1048-H2-Q1"": 96}",34.12514400000001,36.199530125696114,0,1.0996700000000001,1.3975550740221228,"{""scan-N1048-H2-Q8"": 12}"
LLAMA3.1-8B,1,32,8,4,32,1024,1056,450,48.59651270532079,1.612983293556086,0.5825422222222222,0.5825422222222222,262144,131072,4194304,9.320675555555555,0.2912711111111111,57.917188260876344,200.2106879999995,202.988755738,0,0.736702,0.28532215023590146,"{""scan-N1056-H2-Q1"": 128}",45.500192000000006,48.278259738000536,0,1.0996700000000001,1.1996536034062733,"{""scan-N1056-H2-Q8"": 16}"
LLAMA3.1-8B,1,32,8,4,48,1024,1072,450,63.54032851326688,2.456133651551313,0.8738133333333334,0.8738133333333334,393216,196608,4194304,9.320675555555555,0.4369066666666667,72.86100406882244,303.8595840000007,308.06334431821875,0,0.736702,0.23651305944909676,"{""scan-N1072-H2-Q1"": 192}",68.58249600000002,72.786256318218,0,1.0996700000000001,1.0010269486903909,"{""scan-N1072-H2-Q8"": 24}"
LLAMA3.1-8B,1,32,8,4,64,1024,1088,450,78.87229538115963,3.323723150357995,1.1650844444444444,1.1650844444444444,524288,262144,4194304,9.320675555555555,0.5825422222222222,88.19297093671518,409.8708480000017,415.5247400392485,0,0.736702,0.2122448134577616,"{""scan-N1088-H2-Q1"": 256}",91.78783999999997,97.44173203924686,0,1.0996700000000001,0.9050841881709725,"{""scan-N1088-H2-Q8"": 32}"
