q,cached,total_kv,gpu_qk_us,gpu_softmax_us,gpu_pv_us,gpu_attention_us,pim_softmax_us,q_input_bytes,q_input_us,output_us,new_kv_bytes,new_kv_transfer_us,cached_kv_readback_us,gpu_new_kv_hidden_us,gpu_new_kv_exposed_us,gpu_service_us,plain_scan_us,plain_first_tile_queries,plain_tiles,plain_kv_overlap_window_us,plain_new_kv_hidden_us,plain_new_kv_exposed_us,plain_service_us,plain_speedup_over_gpu,plain_winner,mq_scan_us,mq_first_tile_queries,mq_tiles,mq_kv_overlap_window_us,mq_new_kv_hidden_us,mq_new_kv_exposed_us,mq_service_us,mq_speedup_over_gpu,mq_winner,data_source
544,1024,1568,94.4852676923077,129.33193317422436,94.4852676923077,318.3024685588398,40.71560859188544,4456448,14.854826666666666,14.854826666666666,8912896,29.709653333333332,55.92405333333333,29.709653333333332,0,374.22652189217314,1252.4979839999992,1,544,0.736702,0.736702,28.97295133333333,1351.8961972585514,0.276816017865166,GPU,273.64403600000026,8,68,1.0996700000000001,1.0996700000000001,28.609983333333332,372.67928125855235,1.0041516679660745,PIM,supplement
545,1024,1569,94.71932307692309,129.65230942018815,94.71932307692309,319.09095557403435,40.8164677804296,4464640,14.882133333333332,14.882133333333332,8929280,29.764266666666664,55.92405333333333,29.764266666666664,0,375.0150089073677,1264.8588900000052,1,545,0.736702,0.736702,29.027564666666663,1364.467189113768,0.2748435520468197,GPU,301.6925420000001,8,69,1.0996700000000001,1.0996700000000001,28.664596666666665,400.9378731137631,0.9353444362712026,GPU,integer-crossing refinement
546,1024,1570,94.95360000000001,129.9729889091675,94.95360000000001,319.8801889091675,40.917422434367545,4472832,14.90944,14.90944,8945664,29.81888,55.92405333333333,29.81888,0,375.80424224250083,1267.1797320000053,1,546,0.736702,0.736702,29.082178,1366.9982124343728,0.27491202170137624,GPU,302.1224130000001,8,69,1.0996700000000001,1.0996700000000001,28.71921,401.5779254343676,0.9358189742028559,GPU,integer-crossing refinement
547,1024,1571,95.18809846153847,130.29397164116244,95.18809846153847,320.67016856423936,41.01847255369928,4481024,14.936746666666666,14.936746666666666,8962048,29.873493333333332,55.92405333333333,29.873493333333332,0,376.5942218975727,1269.5005740000054,1,547,0.736702,0.736702,29.13679133333333,1369.5293312203712,0.27498076405708965,GPU,302.2585260000001,8,69,1.0996700000000001,1.0996700000000001,28.773823333333333,401.924315220366,0.9369779524065237,GPU,integer-crossing refinement
548,1024,1572,95.42281846153847,130.61525761617295,95.42281846153847,321.4608945392499,41.11961813842482,4489216,14.964053333333334,14.964053333333334,8978432,29.928106666666668,55.92405333333333,29.928106666666668,0,377.38494787258327,1271.8214160000055,1,548,0.736702,0.736702,29.191404666666667,1372.0605454717636,0.2750497775904086,GPU,302.39771500000006,8,69,1.0996700000000001,1.0996700000000001,28.82843666666667,402.27387647175823,0.9381293937914402,GPU,integer-crossing refinement
549,1024,1573,95.65776000000001,130.93684683419906,95.65776000000001,322.25236683419905,41.22085918854415,4497408,14.99136,14.99136,8994816,29.98272,55.92405333333333,29.98272,0,378.1764201675324,1274.1422580000055,1,549,0.736702,0.736702,29.246018,1374.5918551885497,0.27511906078889053,GPU,302.5730470000001,8,69,1.0996700000000001,1.0996700000000001,28.88305,402.65967618854427,0.9391961562857174,GPU,integer-crossing refinement
550,1024,1574,95.8929230769231,131.2587392952408,95.8929230769231,323.044585449087,41.32219570405728,4505600,15.018666666666668,15.018666666666668,9011200,30.037333333333336,55.92405333333333,30.037333333333336,0,378.9686387824203,1276.4631000000056,1,550,0.736702,0.736702,29.300631333333335,1377.1232603707297,0.27518861215110096,GPU,303.0344470000001,8,69,1.0996700000000001,1.0996700000000001,28.937663333333337,403.331639370724,0.9395956126171636,GPU,integer-crossing refinement
551,1024,1575,96.1283076923077,131.58093499929805,96.1283076923077,323.8375503839135,41.4236276849642,4513792,15.045973333333334,15.045973333333334,9027584,30.09194666666667,55.92405333333333,30.09194666666667,0,379.7616037172468,1278.7839420000057,1,551,0.736702,0.736702,29.355244666666668,1379.6547610183034,0.2752584301865129,GPU,303.20670300000006,8,69,1.0996700000000001,1.0996700000000001,28.99227666666667,403.71455401829763,0.9406685984871251,GPU,integer-crossing refinement
552,1024,1576,96.36391384615386,131.9034339463709,96.36391384615386,324.63126163867867,41.52515513126492,4521984,15.07328,15.07328,9043968,30.14656,55.92405333333333,30.14656,0,380.555314972012,1281.1047840000058,1,552,0.736702,0.736702,29.409858,1382.1863571312706,0.27532851341540876,GPU,303.7742250000001,8,69,1.0996700000000001,1.0996700000000001,29.04689,404.49283013126507,0.9408209160308604,GPU,supplement
553,1024,1577,96.59974153846154,132.22623613645936,96.59974153846154,325.4257192133825,41.62677804295943,4530176,15.100586666666667,15.100586666666667,9060352,30.201173333333333,55.92405333333333,30.201173333333333,0,381.3497725467158,1283.4256260000059,1,553,0.736702,0.736702,29.464471333333332,1384.7180487096318,0.27539886036878175,GPU,306.09506700000014,8,70,1.0996700000000001,1.0996700000000001,29.101503333333334,407.0245217096262,0.9369208787346064,GPU,integer-crossing refinement
554,1024,1578,96.83579076923078,132.54934156956338,96.83579076923078,326.220923108025,41.72849642004773,4538368,15.127893333333333,15.127893333333333,9076736,30.255786666666665,55.92405333333333,30.255786666666665,0,382.1449764413583,1285.746468000006,1,554,0.736702,0.736702,29.519084666666664,1387.249835753387,0.2754694695882398,GPU,306.52493800000013,8,70,1.0996700000000001,1.0996700000000001,29.156116666666666,407.6653377533812,0.9373987461071279,GPU,integer-crossing refinement
555,1024,1579,97.07206153846155,132.87275024568302,97.07206153846155,327.0168733226061,41.83031026252983,4546560,15.1552,15.1552,9093120,30.3104,55.92405333333333,30.3104,0,382.94092665593945,1288.067310000006,1,555,0.736702,0.736702,29.573698,1389.7817182625358,0.2755403396259097,GPU,306.6610510000001,8,70,1.0996700000000001,1.0996700000000001,29.21073,408.01249126253,0.9385519680316391,GPU,integer-crossing refinement
556,1024,1580,97.30855384615386,133.1964621648182,97.30855384615386,327.8135698571259,41.93221957040573,4554752,15.182506666666667,15.182506666666667,9109504,30.365013333333334,55.92405333333333,30.365013333333334,0,383.73762319045926,1290.3881520000061,1,556,0.736702,0.736702,29.628311333333333,1392.3136962370786,0.2756114690443422,GPU,306.8002400000001,8,70,1.0996700000000001,1.0996700000000001,29.265343333333334,408.3628162370725,0.9396977587883094,GPU,integer-crossing refinement
557,1024,1581,97.5452676923077,133.52047732696897,97.5452676923077,328.6110127115844,42.03422434367542,4562944,15.209813333333333,15.209813333333333,9125888,30.419626666666666,55.92405333333333,30.419626666666666,0,384.53506604491776,1292.7089940000062,1,557,0.736702,0.736702,29.682924666666665,1394.8457696770151,0.2756828564164188,GPU,306.9755720000001,8,70,1.0996700000000001,1.0996700000000001,29.319956666666666,408.74937967700885,0.9407599990702736,GPU,integer-crossing refinement
558,1024,1582,97.78220307692308,133.84479573213534,97.78220307692308,329.4092018859815,42.1363245823389,4571136,15.237119999999999,15.237119999999999,9142272,30.474239999999998,55.92405333333333,30.474239999999998,0,385.3332552193148,1295.0298360000063,1,558,0.736702,0.736702,29.737537999999997,1397.3779385823452,0.27575450032525883,GPU,307.43697200000014,8,70,1.0996700000000001,1.0996700000000001,29.37457,409.42210658233904,0.9411637745599365,GPU,integer-crossing refinement
559,1024,1583,98.01936,134.1694173803173,98.01936,330.20813738031734,42.23852028639618,4579328,15.264426666666667,15.264426666666667,9158656,30.528853333333334,55.92405333333333,30.528853333333334,0,386.1321907136507,1297.3506780000064,1,559,0.736702,0.736702,29.792151333333333,1399.910202953069,0.275826399364128,GPU,307.6092280000001,8,70,1.0996700000000001,1.0996700000000001,29.429183333333334,409.805784953063,0.9422321618956069,GPU,integer-crossing refinement
560,1024,1584,98.25673846153848,134.49434227151482,98.25673846153848,331.0078191945918,42.34081145584726,4587520,15.291733333333335,15.291733333333335,9175040,30.58346666666667,55.92405333333333,30.58346666666667,0,386.9318725279251,1299.6715200000065,1,560,0.736702,0.736702,29.84676466666667,1402.442562789187,0.2758985521363474,GPU,308.17675000000014,8,70,1.0996700000000001,1.0996700000000001,29.48379666666667,410.5848247891807,0.9423920446319456,GPU,supplement
568,1024,1592,100.16374153846155,137.10465814965607,100.16374153846155,337.4321412265792,43.16257756563246,4653056,15.510186666666668,15.510186666666668,9306112,31.020373333333335,55.92405333333333,31.020373333333335,0,393.3561945599125,1328.721264000009,1,568,0.736702,0.736702,30.283671333333334,1433.187886232308,0.2744624053403091,GPU,313.3436609999998,8,71,1.0996700000000001,1.0996700000000001,29.920703333333336,417.44731523229893,0.9422894343949001,GPU,supplement
576,1024,1600,102.08492307692309,139.73438158079463,102.08492307692309,343.9042277346408,43.99045346062052,4718592,15.72864,15.72864,9437184,31.45728,55.92405333333333,31.45728,0,399.82828106797416,1347.4356480000097,1,576,0.736702,0.736702,30.720578,1453.6039594606302,0.27505998347468263,GPU,317.75695199999984,8,72,1.0996700000000001,1.0996700000000001,30.35761,423.5622954606204,0.9439657055242944,GPU,supplement
584,1024,1608,104.02028307692309,142.38351256493053,104.02028307692309,350.4240787187767,44.82443914081146,4784128,15.947093333333333,15.947093333333333,9568256,31.894186666666666,55.92405333333333,31.894186666666666,0,406.34813205211003,1376.9283360000168,1,584,0.736702,0.736702,31.157484666666665,1484.8044464741615,0.27367114438337675,GPU,323.1807090000003,8,73,1.0996700000000001,1.0996700000000001,30.794516666666667,430.6938514741451,0.9434732598603243,GPU,supplement
592,1024,1616,105.96982153846156,145.05205110206376,105.96982153846156,356.9916941789869,45.66453460620525,4849664,16.165546666666664,16.165546666666664,9699328,32.33109333333333,55.92405333333333,32.33109333333333,0,412.91574751232025,1395.7903680000177,1,592,0.736702,0.736702,31.594391333333327,1505.3803872728895,0.2742932955705291,GPU,327.60784200000035,8,74,1.0996700000000001,1.0996700000000001,31.23142333333333,436.8348932728723,0.9452444250015285,GPU,supplement
600,1024,1624,107.93353846153848,147.7399971921943,107.93353846153848,363.60707411527125,46.51073985680191,4915200,16.384,16.384,9830400,32.768,55.92405333333333,32.768,0,419.5311274486046,1425.7259999999872,1,600,0.736702,0.736702,32.031298,1537.036037856789,0.2729481398715869,GPU,332.84242499999993,8,75,1.0996700000000001,1.0996700000000001,31.66833,443.7894948568019,0.9453381215884238,GPU,supplement
608,1024,1632,109.91143384615387,150.4473508353222,109.91143384615387,370.27021852762994,47.36305489260143,4980736,16.602453333333333,16.602453333333333,9961472,33.204906666666666,55.92405333333333,33.204906666666666,0,426.1942718609633,1444.7356799999864,1,608,0.736702,0.736702,32.468204666666665,1557.771846225921,0.2735922291146306,GPU,337.28032399999995,8,76,1.0996700000000001,1.0996700000000001,32.10523666666666,449.9535222259347,0.9471962120722299,GPU,supplement
616,1024,1640,111.90350769230771,153.17411203144744,111.90350769230771,376.98112741606286,48.22147971360382,5046272,16.820906666666666,16.820906666666666,10092544,33.64181333333333,55.92405333333333,33.64181333333333,0,432.9051807493962,1475.1142559999876,1,616,0.736702,0.736702,32.90511133333333,1589.8826603802581,0.2722875036865027,GPU,343.13933499999956,8,77,1.0996700000000001,1.0996700000000001,32.54214333333333,457.54477138027005,0.9461482412823911,GPU,supplement
624,1024,1648,113.90976,155.92028078057,113.90976,383.73980078057,49.08601431980907,5111808,17.03936,17.03936,10223616,34.07872,55.92405333333333,34.07872,0,439.66385411390337,1494.271583999987,1,624,0.736702,0.736702,33.342017999999996,1610.778336319796,0.27295118403344026,GPU,347.59568999999954,8,78,1.0996700000000001,1.0996700000000001,32.979049999999994,463.73947431980855,0.9480837376606376,GPU,supplement
632,1024,1656,115.93019076923079,158.6858570826899,115.93019076923079,390.5462386211515,49.95665871121719,5177344,17.257813333333335,17.257813333333335,10354688,34.51562666666667,55.92405333333333,34.51562666666667,0,446.4702919544848,1525.0931039999928,1,632,0.736702,0.736702,33.77892466666667,1643.3443140445434,0.27168396065195083,GPU,352.1735470000006,8,79,1.0996700000000001,1.0996700000000001,33.415956666666666,470.0617890445511,0.9498119233685886,GPU,supplement
640,1024,1664,117.96480000000001,161.4708409378071,117.96480000000001,397.40044093780716,50.83341288782816,5242880,17.476266666666668,17.476266666666668,10485760,34.952533333333335,55.92405333333333,34.952533333333335,0,453.3244942711405,1544.3980799999922,1,640,0.736702,0.736702,34.215831333333334,1664.3998575544872,0.2723651364265393,GPU,356.6314400000006,8,80,1.0996700000000001,1.0996700000000001,33.85286333333333,476.2702495544955,0.9518219848818639,GPU,supplement
648,1024,1672,120.01358769230771,164.2752323459217,120.01358769230771,404.3024077305371,51.71627684964201,5308416,17.69472,17.69472,10616832,35.38944,55.92405333333333,35.38944,0,460.22646106387043,1575.6625439999764,1,648,0.736702,0.736702,34.652738,1697.4209988496184,0.27113277223256727,GPU,366.2593200000001,8,81,1.0996700000000001,1.0996700000000001,34.28977,487.65480684964206,0.9437545874653327,GPU,supplement
656,1024,1680,122.07655384615386,167.09903130703356,122.07655384615386,411.25213899934124,52.605250596658706,5373952,17.913173333333333,17.913173333333333,10747904,35.826346666666666,55.92405333333333,35.826346666666666,0,467.1761923326746,1595.115167999976,1,656,0.736702,0.736702,35.089644666666665,1718.6364099299678,0.27182956769297784,GPU,370.78104000000013,8,82,1.0996700000000001,1.0996700000000001,34.72667666666666,493.9393139299922,0.9458169843084998,GPU,supplement
664,1024,1688,124.15369846153847,169.94223782114278,124.15369846153847,418.2496347442197,53.50033412887828,5439488,18.131626666666666,18.131626666666666,10878976,36.26325333333333,55.92405333333333,36.26325333333333,0,474.17368807755304,1626.8225759999827,1,664,0.736702,0.736702,35.52655133333333,1752.1127147955276,0.2706296712953706,GPU,376.51547300000027,8,83,1.0996700000000001,1.0996700000000001,35.16358333333333,501.4426437955452,0.9456189934075279,GPU,supplement
672,1024,1696,126.24502153846156,172.80485188824935,126.24502153846156,425.2948949651725,54.40152744630072,5505024,18.350080000000002,18.350080000000002,11010048,36.700160000000004,55.92405333333333,36.700160000000004,0,481.21894829850584,1646.4228479999824,1,672,0.736702,0.736702,35.963458,1773.487993446283,0.27134040381259644,GPU,381.0518040000003,8,84,1.0996700000000001,1.0996700000000001,35.60049,507.753981446301,0.9477403740445087,GPU,supplement
680,1024,1704,128.35052307692308,175.68687350835322,128.35052307692308,432.38791966219935,55.30883054892601,5570560,18.568533333333335,18.568533333333335,11141120,37.13706666666667,55.92405333333333,37.13706666666667,0,488.3119729955327,1678.5731999999855,1,680,0.736702,0.736702,36.40036466666667,1807.4194618822448,0.270170806109947,GPU,387.6798150000003,8,85,1.0996700000000001,1.0996700000000001,36.037396666666666,516.1631088822596,0.9460419867141648,GPU,supplement
688,1024,1712,130.4702030769231,178.58830268145445,130.4702030769231,439.5287088353007,56.22224343675418,5636096,18.786986666666667,18.786986666666667,11272192,37.573973333333335,55.92405333333333,37.573973333333335,0,495.452762168634,1698.3211199999853,1,688,0.736702,0.736702,36.837271333333334,1828.954608103406,0.27089396312706193,GPU,392.2407540000003,8,86,1.0996700000000001,1.0996700000000001,36.47430333333333,522.5112741034212,0.9482144916753864,GPU,supplement
696,1024,1720,132.60406153846156,181.50913940755302,132.60406153846156,446.7172624844761,57.1417661097852,5701632,19.00544,19.00544,11403264,38.01088,55.92405333333333,38.01088,0,502.64131581780947,1730.914415999993,1,696,0.736702,0.736702,37.274178,1863.3412401097783,0.2697526920985211,GPU,398.94258900000045,8,87,1.0996700000000001,1.0996700000000001,36.91121,531.0064451097857,0.9465823257830482,GPU,supplement
704,1024,1728,134.75209846153848,184.4493836866489,134.75209846153848,453.95358060972586,58.067398568019094,5767168,19.223893333333336,19.223893333333336,11534336,38.44778666666667,55.92405333333333,38.44778666666667,0,509.8776339430592,1750.809983999993,1,704,0.736702,0.736702,37.71108466666667,1885.0362539013454,0.27048691126645247,GPU,403.5281360000005,8,88,1.0996700000000001,1.0996700000000001,37.34811666666667,537.3914379013529,0.9488011865880448,GPU,supplement
712,1024,1736,136.91431384615387,187.40903551874212,136.91431384615387,461.23766321104983,58.999140811455845,5832704,19.442346666666666,19.442346666666666,11665408,38.88469333333333,55.92405333333333,38.88469333333333,0,517.1617165443831,1783.8462240000024,1,712,0.736702,0.736702,38.14799133333333,1919.878049478125,0.26937217011516007,GPU,410.44067700000016,8,89,1.0996700000000001,1.0996700000000001,37.78502333333333,546.1095344781227,0.9469926523780566,GPU,supplement
720,1024,1744,139.09070769230772,190.38809490383267,139.09070769230772,468.5695102884481,59.93699284009546,5898240,19.6608,19.6608,11796480,39.3216,55.92405333333333,39.3216,0,524.4935636217814,1803.8894400000024,1,720,0.736702,0.736702,38.584897999999995,1941.7329308400979,0.27011622210828823,GPU,415.05237000000017,8,90,1.0996700000000001,1.0996700000000001,38.22192999999999,552.5328928400957,0.9492531040565056,GPU,supplement
728,1024,1752,141.28128,193.38656184192055,141.28128,475.9491218419206,60.88095465393795,5963776,19.87925333333333,19.87925333333333,11927552,39.75850666666666,55.92405333333333,39.75850666666666,0,531.8731751752539,1837.3686240000109,1,728,0.736702,0.736702,39.02180466666666,1977.029889987282,0.26902637024808734,GPU,423.8628029999996,8,91,1.0996700000000001,1.0996700000000001,38.65883666666666,563.1611009872709,0.9444423172034317,GPU,supplement
736,1024,1760,143.48603076923078,196.40443633300578,143.48603076923078,483.37649787146734,61.83102625298329,6029312,20.097706666666664,20.097706666666664,12058624,40.19541333333333,55.92405333333333,40.19541333333333,0,539.3005512048006,1857.559488000011,1,736,0.736702,0.736702,39.458711333333326,1999.0446389196609,0.26977914384956087,GPU,428.52063599999957,8,92,1.0996700000000001,1.0996700000000001,39.095743333333324,569.6428189196495,0.9467345734781768,GPU,supplement
744,1024,1768,145.70496,199.44171837708834,145.70496,490.8516383770883,62.7872076372315,6094848,20.31616,20.31616,12189696,40.63232,55.92405333333333,40.63232,0,546.7756917104216,1891.4816160000157,1,744,0.736702,0.736702,39.895618,2034.796761637247,0.2687126803123436,GPU,435.4670129999996,8,93,1.0996700000000001,1.0996700000000001,39.53265,578.419190637231,0.9452931378505119,GPU,supplement
752,1024,1776,147.9380676923077,202.4984079741682,147.9380676923077,498.37454335878357,63.74949880668258,6160384,20.534613333333333,20.534613333333333,12320768,41.069226666666665,55.92405333333333,41.069226666666665,0,554.2985966921169,1911.820128000016,1,752,0.736702,0.736702,40.332524666666664,2056.971378140032,0.26947316942899247,GPU,440.1494539999996,8,94,1.0996700000000001,1.0996700000000001,39.96955666666666,584.9377361400155,0.9476198276245857,GPU,supplement
760,1024,1784,150.18535384615387,205.5745051242454,150.18535384615387,505.9452128165531,64.71789976133653,6225920,20.753066666666665,20.753066666666665,12451840,41.50613333333333,55.92405333333333,41.50613333333333,0,561.8692661498865,1946.1852000000254,1,760,0.736702,0.736702,40.76943133333333,2093.1786644280282,0.2684287183404003,GPU,447.16965499999964,8,95,1.0996700000000001,1.0996700000000001,40.40646333333333,593.8001514280028,0.9462262089335491,GPU,supplement
768,1024,1792,152.4468184615385,208.67000982731997,152.4468184615385,513.563646750397,65.69241050119332,6291456,20.971519999999998,20.971519999999998,12582912,41.943039999999996,55.92405333333333,41.943039999999996,0,569.4877000837303,1966.6713600000257,1,768,0.736702,0.736702,41.206337999999995,2115.5131485012193,0.2691960106639829,GPU,451.8767039999996,8,96,1.0996700000000001,1.0996700000000001,40.84336999999999,600.355524501193,0.9485840919959729,GPU,original sweep
776,1024,1800,154.72246153846157,211.78492208339185,154.72246153846157,521.229845160315,66.67303102625299,6356992,21.189973333333334,21.189973333333334,12713984,42.37994666666667,55.92405333333333,42.37994666666667,0,577.1538984936483,2058.766799999961,1,776,0.736702,0.736702,41.64324466666667,2209.4630223595473,0.26121908022578694,GPU,486.64473199999946,8,97,1.0996700000000001,1.0996700000000001,41.280276666666666,636.9779863595857,0.906081388765348,GPU,supplement
784,1024,1808,157.0122830769231,214.91924189246106,157.0122830769231,528.9438080463073,67.65976133651552,6422528,21.408426666666667,21.408426666666667,12845056,42.816853333333334,55.92405333333333,42.816853333333334,0,584.8678613796405,2079.9911999999604,1,784,0.736702,0.736702,42.08015133333333,2232.5479660031424,0.2619732566941038,GPU,491.66168799999946,8,98,1.0996700000000001,1.0996700000000001,41.71718333333333,643.8554860031817,0.908383750848013,GPU,supplement
792,1024,1816,159.3162830769231,218.0729692545276,159.3162830769231,536.7055354083739,68.65260143198091,6488064,21.62688,21.62688,12976128,43.25376,55.92405333333333,43.25376,0,592.6295887417072,2115.8327519999743,1,792,0.736702,0.736702,42.517058,2270.2561714319554,0.26104084472894895,GPU,497.7444779999994,8,99,1.0996700000000001,1.0996700000000001,42.15409,651.8049294319803,0.9092131126687828,GPU,supplement
800,1024,1824,161.63446153846155,221.24610416959146,161.63446153846155,544.5150272465146,69.65155131264916,6553600,21.845333333333333,21.845333333333333,13107200,43.690666666666665,55.92405333333333,43.690666666666665,0,600.4390805798479,2137.2047999999754,1,800,0.736702,0.736702,42.953964666666664,2293.500982645958,0.2618002281765476,GPU,502.7721999999994,8,100,1.0996700000000001,1.0996700000000001,42.59099666666666,658.7054146459819,0.9115441701698338,GPU,supplement
808,1024,1832,163.96681846153848,224.43864663765268,163.96681846153848,552.3722835607296,70.65661097852028,6619136,22.063786666666665,22.063786666666665,13238272,44.12757333333333,55.92405333333333,44.12757333333333,0,608.2963368940628,2173.4892959999725,1,808,0.736702,0.736702,43.39087133333333,2331.6643516451595,0.2608850353889338,GPU,509.1979639999995,8,101,1.0996700000000001,1.0996700000000001,43.02790333333333,667.0100516451864,0.9119747676870751,GPU,supplement
816,1024,1840,166.31335384615386,227.65059665871124,166.31335384615386,560.277304351019,71.66778042959427,6684672,22.28224,22.28224,13369344,44.56448,55.92405333333333,44.56448,0,616.2013576843523,2195.008991999972,1,816,0.736702,0.736702,43.827778,2355.069030429566,0.26164895793817,GPU,514.2395279999995,8,102,1.0996700000000001,1.0996700000000001,43.46481,673.9365984295937,0.9143313467768689,GPU,supplement
824,1024,1848,168.67406769230772,230.8819542327671,168.67406769230772,568.2300896173825,72.68505966587112,6750208,22.500693333333334,22.500693333333334,13500416,45.00138666666667,55.92405333333333,45.00138666666667,0,624.1541429507158,2231.7364319999965,1,824,0.736702,0.736702,44.26468466666667,2393.687562999201,0.2607500463296363,GPU,520.3899899999994,8,103,1.0996700000000001,1.0996700000000001,43.901716666666665,681.9781529992039,0.9152113454159938,GPU,supplement
832,1024,1856,171.04896000000002,234.13271935982033,171.04896000000002,576.2306393598203,73.70844868735082,6815744,22.719146666666667,22.719146666666667,13631488,45.438293333333334,55.92405333333333,45.438293333333334,0,632.1546926931536,2253.403775999998,1,832,0.736702,0.736702,44.70159133333333,2417.2521093540154,0.261517898876543,GPU,525.4423199999994,8,104,1.0996700000000001,1.0996700000000001,44.33862333333333,688.927685354017,0.917592232294033,GPU,supplement
840,1024,1864,173.4380307692308,237.40289203987084,173.4380307692308,584.2789535783324,74.7379474940334,6881280,22.9376,22.9376,13762560,45.8752,55.92405333333333,45.8752,0,640.2030069116657,2290.5741599999706,1,840,0.736702,0.736702,45.138498,2456.325805494004,0.26063440178812575,GPU,531.9480599999997,8,105,1.0996700000000001,1.0996700000000001,44.775529999999996,697.3367374940331,0.9180686639460807,GPU,supplement
848,1024,1872,175.84128000000004,240.69247227291874,175.84128000000004,592.3750322729188,75.77355608591886,6946816,23.156053333333336,23.156053333333336,13893632,46.31210666666667,55.92405333333333,46.31210666666667,0,648.2990856062521,2312.38915199997,1,848,0.736702,0.736702,45.57540466666667,2480.0502194192222,0.2614056282126701,GPU,537.0142319999998,8,106,1.0996700000000001,1.0996700000000001,45.21243666666667,704.3123314192519,0.9204710136195853,GPU,supplement
856,1024,1880,178.25870769230772,244.00146005896394,178.25870769230772,600.5188754435794,76.81527446300716,7012352,23.37450666666667,23.37450666666667,14024704,46.74901333333334,55.92405333333333,46.74901333333334,0,656.4429287769127,2350.002480000005,1,856,0.736702,0.736702,46.01231133333334,2519.579079129679,0.2605367437023105,GPU,543.2323659999997,8,107,1.0996700000000001,1.0996700000000001,45.649343333333334,712.4459971296736,0.9213932444306123,GPU,supplement
864,1024,1888,180.69031384615388,247.32985539800646,180.69031384615388,608.7104830903143,77.86310262529832,7077888,23.59296,23.59296,14155776,47.18592,55.92405333333333,47.18592,0,664.6345364236475,2371.9651200000067,1,864,0.736702,0.736702,46.449218,2543.463360625305,0.26131083573393743,GPU,548.3093039999998,8,108,1.0996700000000001,1.0996700000000001,46.08625,719.444576625298,0.9238161743344453,GPU,supplement
872,1024,1896,183.1360984615385,250.6776582900463,183.1360984615385,616.9498552131233,78.91704057279236,7143424,23.81141333333333,23.81141333333333,14286848,47.62282666666666,55.92405333333333,47.62282666666666,0,672.8739085464566,2410.0213919999865,1,872,0.736702,0.736702,46.88612466666666,2583.447383906112,0.2604558206751968,GPU,556.0685139999995,8,109,1.0996700000000001,1.0996700000000001,46.52315666666666,729.1315379061252,0.9228429625726713,GPU,supplement
880,1024,1904,185.59606153846156,254.04486873508353,185.59606153846156,625.2369918120066,79.97708830548926,7208960,24.029866666666663,24.029866666666663,14417920,48.05973333333333,55.92405333333333,48.05973333333333,0,681.1610451453399,2432.1316799999863,1,880,0.736702,0.736702,47.323031333333326,2607.4915329721425,0.2612323133294781,GPU,561.1700599999995,8,110,1.0996700000000001,1.0996700000000001,46.96006333333332,736.1669449721553,0.9252806714530005,GPU,supplement
888,1024,1912,188.0702030769231,257.4314867331181,188.0702030769231,633.5718928869643,81.04324582338901,7274496,24.24832,24.24832,14548992,48.49664,55.92405333333333,48.49664,0,689.4959462202976,2470.6308960000315,1,888,0.736702,0.736702,47.759938,2647.9307198234205,0.2603904781414663,GPU,569.0030940000001,8,111,1.0996700000000001,1.0996700000000001,47.396969999999996,745.9399498233892,0.924331705767394,GPU,supplement
896,1024,1920,190.5585230769231,260.83751228414997,190.5585230769231,641.9545584379962,82.11551312649165,7340032,24.466773333333332,24.466773333333332,14680064,48.933546666666665,55.92405333333333,48.933546666666665,0,697.8786117713295,2492.8888320000333,1,896,0.736702,0.736702,48.196844666666664,2672.1347364598582,0.2611689456557511,GPU,574.1292480000002,8,112,1.0996700000000001,1.0996700000000001,47.83387666666666,753.0121844598252,0.9267826287192871,GPU,supplement
1024,1024,2048,232.29991384615388,317.9733483082971,232.29991384615388,782.5731760006049,100.10272076372314,8388608,27.962026666666667,27.962026666666667,16777216,55.92405333333333,55.92405333333333,55.92405333333333,0,838.4972293339382,3000.2073599999235,1,1024,0.736702,0.736702,55.18735133333333,3211.421485430313,0.26109846780874485,GPU,684.102400000002,8,128,1.0996700000000001,1.0996700000000001,54.82438333333333,894.9535574303919,0.9369170303556843,GPU,original sweep
1280,1024,2304,326.67175384615393,447.1500210585428,326.67175384615393,1100.4935287508506,140.7694510739857,10485760,34.952533333333335,34.952533333333335,20971520,69.90506666666667,55.92405333333333,69.90506666666667,0,1156.417582084184,4222.732800000081,1,1280,0.736702,0.736702,69.16836466666668,4502.5756824074,0.256834679448604,GPU,958.9737600000033,8,160,1.0996700000000001,1.0996700000000001,68.80539666666667,1238.4536744073223,0.9337592563868828,GPU,supplement
1536,1024,2560,435.5623384615385,596.200028078057,435.5623384615385,1467.324705001134,187.6926014319809,12582912,41.943039999999996,41.943039999999996,25165824,83.88607999999999,55.92405333333333,83.88607999999999,0,1523.2487583344673,5634.247680000028,1,1536,0.736702,0.736702,83.149378,5988.975739432009,0.2543421153479128,GPU,1269.3298559999976,8,192,1.0996700000000001,1.0996700000000001,82.78640999999999,1623.6949474319783,0.9381372780297335,GPU,supplement
