case_id,variant,phase,layer,event,device,step,start_s,end_s,duration_s,energy_J
Fugue-asplos-EPIC-long-4000,F1,prefill_attention,5,attention_service,GPU,0,0.003342572946021883,0.003766472327323769,0.00042389938130188594,0.008605503321599999
Fugue-asplos-EPIC-long-4000,F1,prefill_common,5,proj,GPU,0,0.003766472327323769,0.003783960815155937,1.7488487832167832e-05,0.0028991238963199995
Fugue-asplos-EPIC-long-4000,F1,prefill_common,5,comm_g2g,GPU,0,0.003783960815155937,0.003783960815155937,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,5,norm1,GPU,0,0.003783960815155937,0.003792764400874314,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,5,ff1,GPU,0,0.003792764400874314,0.003840484925811702,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,5,ff2,GPU,0,0.003840484925811702,0.00388820545074909,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,5,glu,GPU,0,0.00388820545074909,0.003897935972109281,9.73052136019093e-06,0.00022721298431999996
Fugue-asplos-EPIC-long-4000,F1,prefill_common,5,ff3,GPU,0,0.003897935972109281,0.003944571939661729,4.663596755244755e-05,0.007684106048853332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,5,comm_g2g,GPU,0,0.003944571939661729,0.003944571939661729,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,5,norm2,GPU,0,0.003944571939661729,0.003953375525380106,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,6,qkv,GPU,0,0.003953375525380106,0.0040014688669185675,4.809334153846154e-05,0.00798523916288
Fugue-asplos-EPIC-long-4000,F1,prefill_attention,6,attention_service,GPU,0,0.0040014688669185675,0.004425368248220454,0.00042389938130188594,0.008605503321599999
Fugue-asplos-EPIC-long-4000,F1,prefill_common,6,proj,GPU,0,0.004425368248220454,0.004442856736052621,1.7488487832167832e-05,0.0028991238963199995
Fugue-asplos-EPIC-long-4000,F1,prefill_common,6,comm_g2g,GPU,0,0.004442856736052621,0.004442856736052621,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,6,norm1,GPU,0,0.004442856736052621,0.004451660321770998,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,6,ff1,GPU,0,0.004451660321770998,0.0044993808467083864,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,6,ff2,GPU,0,0.0044993808467083864,0.0045471013716457745,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,6,glu,GPU,0,0.0045471013716457745,0.004556831893005965,9.73052136019093e-06,0.00022721298431999996
Fugue-asplos-EPIC-long-4000,F1,prefill_common,6,ff3,GPU,0,0.004556831893005965,0.004603467860558413,4.663596755244755e-05,0.007684106048853332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,6,comm_g2g,GPU,0,0.004603467860558413,0.004603467860558413,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,6,norm2,GPU,0,0.004603467860558413,0.00461227144627679,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,7,qkv,GPU,0,0.00461227144627679,0.004660364787815252,4.809334153846154e-05,0.00798523916288
Fugue-asplos-EPIC-long-4000,F1,prefill_attention,7,attention_service,GPU,0,0.004660364787815252,0.005084264169117138,0.00042389938130188594,0.008605503321599999
Fugue-asplos-EPIC-long-4000,F1,prefill_common,7,proj,GPU,0,0.005084264169117138,0.005101752656949305,1.7488487832167832e-05,0.0028991238963199995
Fugue-asplos-EPIC-long-4000,F1,prefill_common,7,comm_g2g,GPU,0,0.005101752656949305,0.005101752656949305,0.0,9.0308608e-06
Fugue-asplos-EPIC-long-4000,F1,prefill_common,7,norm1,GPU,0,0.005101752656949305,0.005110556242667682,8.803585718377088e-06,8.492699648e-05
Fugue-asplos-EPIC-long-4000,F1,prefill_common,7,ff1,GPU,0,0.005110556242667682,0.0051582767676050705,4.7720524937388185e-05,0.007102521234773332
Fugue-asplos-EPIC-long-4000,F1,prefill_common,7,ff2,GPU,0,0.0051582767676050705,0.0052059972925424585,4.7720524937388185e-05,0.007102521234773332
