workload,ablation,tier,prefill_s,decode_s,tier_total_s,first_s,last_s,cum_end_s,decode_batches
workload_pipeline_repair_c5k50.json,A4,0,0.06296589591128973,1.1061944993030255,1.1691603952143153,0.06296589591128973,1.1691603952143153,1.1691603952143153,8192
workload_pipeline_repair_c5k50.json,A4,1,0.07113756891746736,1.1175164074735318,1.1886539763909991,1.2402979641317826,2.3578143716053144,2.3578143716053144,8192
workload_pipeline_repair_c5k50.json,A4,2,0.08814198689576136,0.5643169827068917,0.652458969602653,2.4459563585010757,3.0102733412079674,3.0102733412079674,4096
workload_pipeline_repair_c5k50.json,A4,3,0.12515221426979117,1.1408675837526312,1.2660197980224224,3.1354255554777586,4.27629313923039,4.27629313923039,8192
workload_pipeline_repair_c5k50.json,A4,4,0.15012772395326834,0.5726598501634212,0.7227875741166896,4.426420863183658,4.999080713347079,4.999080713347079,4096
workload_pipeline_repair_c5k50.json,A4,5,0.22667280455319716,1.1646426894091153,1.3913154939623125,5.2257535179002765,6.390396207309392,6.390396207309392,8192
workload_pipeline_repair_c5k50.json,A4,6,0.3280079968218885,0.5882588714934922,0.9162668683153807,6.71840420413128,7.306663075624773,7.306663075624773,4096
workload_pipeline_repair_c5k50.json,A4,7,0.3687797060553617,1.2004551504704946,1.5692348565258563,7.675442781680134,8.875897932150629,8.875897932150629,8192
workload_pipeline_repair_c5k50.json,A4,8,0.42167320253795104,0.6065039197992199,1.028177122337171,9.29757113468858,9.9040750544878,9.9040750544878,4096
workload_pipeline_repair_c5k50.json,A4,9,0.5473435950206014,1.2416663412642777,1.789009936284879,10.451418649508401,11.693084990772679,11.693084990772679,8192
workload_pipeline_repair_c5k50.json,A4,10,0.6124017139600291,0.6300846838817868,1.242486397841816,12.305486704732708,12.935571388614495,12.935571388614495,4096
workload_pipeline_repair_c5k50.json,A4,11,0.2766366444017585,0.5909010207450454,0.8675376651468039,13.212208033016253,13.803109053761299,13.803109053761299,4096
workload_pipeline_repair_c5k50.json,A5,0,0.06296589591128973,1.1025007785209784,1.1654666744322681,0.06296589591128973,1.1654666744322681,1.1654666744322681,8192
workload_pipeline_repair_c5k50.json,A5,1,0.08821254928731492,1.1113828165650508,1.1995953658523657,1.253679223719583,2.365062040284634,2.365062040284634,8192
workload_pipeline_repair_c5k50.json,A5,2,0.1337771279612392,0.5600203297813615,0.6937974577426007,2.498839168245873,3.0588594980272346,3.0588594980272346,4096
workload_pipeline_repair_c5k50.json,A5,3,0.11895018977280314,1.1256870700402906,1.2446372598130937,3.1778096878000377,4.303496757840328,4.303496757840328,8192
workload_pipeline_repair_c5k50.json,A5,4,0.11933447593234803,0.5629271339304047,0.6822616098627527,4.422831233772676,4.985758367703081,4.985758367703081,4096
workload_pipeline_repair_c5k50.json,A5,5,0.159021493199468,1.1368399688807367,1.2958614620802047,5.144779860902549,6.281619829783286,6.281619829783286,8192
workload_pipeline_repair_c5k50.json,A5,6,0.21749508418305563,0.570788256557945,0.7882833407410006,6.499114913966341,7.069903170524286,7.069903170524286,4096
workload_pipeline_repair_c5k50.json,A5,7,0.21984632432184803,1.152817346101532,1.3726636704233801,7.289749494846134,8.442566840947666,8.442566840947666,8192
workload_pipeline_repair_c5k50.json,A5,8,0.22029044519153018,0.5781867613414882,0.7984772065330183,8.662857286139197,9.241044047480685,9.241044047480685,4096
workload_pipeline_repair_c5k50.json,A5,9,0.29346218138694447,1.172937096227649,1.4663992776145935,9.53450622886763,10.707443325095278,10.707443325095278,8192
workload_pipeline_repair_c5k50.json,A5,10,0.31007211131016277,0.5887415643860958,0.8988136756962586,11.017515436405441,11.606257000791537,11.606257000791537,4096
workload_pipeline_repair_c5k50.json,A5,11,0.30623965536369546,0.5771486361582703,0.8833882915219657,11.912496656155232,12.489645292313503,12.489645292313503,4096
workload_pipeline_repair_c5k50.json,A6,0,0.06296589591128973,1.1025007785209784,1.1654666744322681,0.06296589591128973,1.1654666744322681,1.1654666744322681,8192
workload_pipeline_repair_c5k50.json,A6,1,0.07113705676346727,1.1113828165651916,1.1825198733286588,1.2366037311957354,2.347986547760927,2.347986547760927,8192
workload_pipeline_repair_c5k50.json,A6,2,0.08814119098076123,0.5600203297813615,0.6481615207621227,2.436127738741688,2.9961480685230497,2.9961480685230497,4096
workload_pipeline_repair_c5k50.json,A6,3,0.12515112921079163,1.1256870700403114,1.250838199251103,3.1212991977338413,4.246986267774153,4.246986267774153,8192
workload_pipeline_repair_c5k50.json,A6,4,0.11933447593234803,0.5629271339304047,0.6822616098627527,4.366320743706501,4.9292478776369055,4.9292478776369055,4096
workload_pipeline_repair_c5k50.json,A6,5,0.159021493199468,1.1368399688807367,1.2958614620802047,5.0882693708363735,6.22510933971711,6.22510933971711,8192
workload_pipeline_repair_c5k50.json,A6,6,0.21749508418305563,0.570788256557945,0.7882833407410006,6.442604423900166,7.013392680458111,7.013392680458111,4096
workload_pipeline_repair_c5k50.json,A6,7,0.21984632432184803,1.1528173461011306,1.3726636704229787,7.233239004779959,8.38605635088109,8.38605635088109,8192
workload_pipeline_repair_c5k50.json,A6,8,0.22029044519153018,0.5781867613414882,0.7984772065330183,8.60634679607262,9.184533557414108,9.184533557414108,4096
workload_pipeline_repair_c5k50.json,A6,9,0.29346218138694447,1.172937096227649,1.4663992776145935,9.477995738801052,10.650932835028701,10.650932835028701,8192
workload_pipeline_repair_c5k50.json,A6,10,0.31007211131016277,0.5887415643860958,0.8988136756962586,10.961004946338864,11.54974651072496,11.54974651072496,4096
workload_pipeline_repair_c5k50.json,A6,11,0.27662649052576604,0.5771486361582703,0.8537751266840363,11.826373001250726,12.403521637408996,12.403521637408996,4096
