workload,model,ablation,policy,engine,kv_mapping,decode_attn,pim_prefill_mode,pim_prefill_share,prefill_side_census,pim_attn_rows,gpu_attn_rows,makespan_s,link_bytes,event_count,gpu_time_s_unoverlapped,pim_pool_time_s_unoverlapped,die_time_s_unoverlapped,energy_total_nj,energy_gpu_nj,energy_link_nj,energy_pim_nj,energy_die_nj,energy_tlb_nj
workload_pipeline_repair_c5k50.json,LLAMA3-8B,A1,no-reuse-physical,dag,private,pim,gpu,0.0,"pim=0,gpu=12,mixed=0,none=0/12",0,2894592,32.83053431965904,12234915840,1824384,11.148862738165635,0.42261881476992996,3.321221957047376e-05,76088570492800.95,1904697969030.3137,1017944997.8864278,74182854577403.86,1211.2416767986315,0.0
workload_pipeline_repair_c5k50.json,LLAMA3-8B,A2,recompute,dag,none,gpu,gpu,0.0,"pim=0,gpu=12,mixed=0,none=0/12",0,503808,38.22600616409111,603439890432,12640,36.2145398626516,0.0,0.0,2120937911220.8735,2070731712337.0295,50206198883.9437,0.0,0.0,0.0
workload_pipeline_repair_c5k50.json,LLAMA3-8B,A3,recompute,dag,naive,pim,gpu,0.0,"pim=0,gpu=12,mixed=0,none=0/12",0,503808,22.319678471370697,13885254482,14151926,13.107063097085307,9.103197913761722,0.0012209959218397095,2913190022592.379,1433392881366.1558,1155253172.9019763,1478641842297.6804,44529.42823036133,1238.2144000013386
workload_pipeline_repair_c5k50.json,LLAMA3-8B,A3a,recompute,dag,naive-mask,pim,gpu,0.0,"pim=0,gpu=12,mixed=0,none=0/12",0,503808,19.80812819315178,13885254482,5140726,13.107063097085307,6.637577334167295,0.00034729663782743527,2812452234799.0483,1433392881366.1558,1155253172.9019763,1377904087330.6907,12665.825030409851,337.09439999995385
workload_pipeline_repair_c5k50.json,LLAMA3-8B,A4,recompute,dag,master-diff,pim,gpu,0.0,"pim=0,gpu=12,mixed=0,none=0/12",0,503808,13.803248552585604,13885254482,2587574,13.107063097085307,0.6456625577309225,0.0001006720554893794,2973339614774.546,1433392881366.1558,1155253172.9019763,1538791476478.0657,3671.485702408837,82.72960000012012
workload_pipeline_repair_c5k50.json,LLAMA3-8B,A5,recompute,dag,master-diff,pim,pim,0.8869,"pim=11,gpu=1,mixed=0,none=0/12",446848,56960,12.489781322178812,2325621586,6527696,10.172317584949186,2.2907605478971784,0.0006910234457029984,3165307928297.407,1319131358260.7053,193491715.95428154,1845983052788.713,25201.459219371034,365.17059999878256
workload_pipeline_repair_c5k50.json,LLAMA3-8B,A6,recompute,dag,master-diff,pim,dynamic,0.5401,"pim=7,gpu=5,mixed=0,none=0/12",272128,231680,12.403657667274306,3598461778,5142142,10.635481876068873,1.7421768870125725,0.0004902676879447301,2907468025835.4263,1337164699434.9067,299392019.92825514,1570003916271.2388,17879.944915291675,270.24399999975344
