workload,ablation,tier,prefill_s,decode_s,tier_total_s,first_s,last_s,cum_end_s,decode_batches
workload_star_repair_r5w3k47.json,A1,0,0.15521751518231122,0.554285609273916,0.7095031244562272,0.15521751518231122,0.7095031244562272,0.7095031244562272,4096
workload_star_repair_r5w3k47.json,A1,1,0.45158476991179886,1.134660693200046,1.5862454631118448,1.161087894368026,2.295748587568072,2.295748587568072,8192
workload_star_repair_r5w3k47.json,A1,2,0.657947595643086,0.562577191284134,1.22052478692722,2.953696183211158,3.516273374495292,3.516273374495292,4096
workload_star_repair_r5w3k47.json,A1,3,1.725091719889416,1.1804008833336876,2.9054926032231037,5.241365094384708,6.421765977718396,6.421765977718396,8192
workload_star_repair_r5w3k47.json,A1,4,1.7645895588106981,0.5738887260516705,2.3384782848623686,8.186355536529094,8.760244262580764,8.760244262580764,4096
workload_star_repair_r5w3k47.json,A1,5,4.705205291379791,1.243901097625903,5.949106389005694,13.465449553960555,14.709350651586458,14.709350651586458,8192
workload_star_repair_r5w3k47.json,A1,6,3.38638348985652,0.5884963678465844,3.9748798577031046,18.09573414144298,18.684230509289563,18.684230509289563,4096
workload_star_repair_r5w3k47.json,A1,7,9.107282920024065,1.3288560872667468,10.436139007290812,27.79151342931363,29.120369516580375,29.120369516580375,8192
workload_star_repair_r5w3k47.json,A1,8,5.857733313709126,0.6064392710594859,6.464172584768612,34.9781028302895,35.58454210134899,35.58454210134899,4096
workload_star_repair_r5w3k47.json,A1,9,16.230913131061257,1.4337240215101517,17.66463715257141,51.815455232410244,53.249179253920396,53.249179253920396,8192
workload_star_repair_r5w3k47.json,A3,0,0.14788505350196798,0.6206445300633414,0.7685295835653094,0.14788505350196798,0.7685295835653094,0.7685295835653094,4096
workload_star_repair_r5w3k47.json,A3,1,0.08128229067328241,9.314720790955672,9.396003081628955,0.8498118742385918,10.164532665194264,10.164532665194264,8192
workload_star_repair_r5w3k47.json,A3,2,0.4138635119387679,1.1104116953598293,1.5242752072985972,10.578396177133031,11.68880787249286,11.68880787249286,4096
workload_star_repair_r5w3k47.json,A3,3,0.2338955422365494,16.98325879274025,17.2171543349768,11.92270341472941,28.905962207469663,28.905962207469663,8192
workload_star_repair_r5w3k47.json,A3,4,0.813142856083438,1.2964695540430924,2.1096124101265303,29.7191050635531,31.015574617596194,31.015574617596194,4096
workload_star_repair_r5w3k47.json,A3,5,0.6174164220820977,25.253284002140543,25.87070042422264,31.63299103967829,56.886275041818834,56.886275041818834,8192
workload_star_repair_r5w3k47.json,A3,6,1.1951771983490644,1.5301907991386443,2.7253679974877087,58.0814522401679,59.61164303930654,59.61164303930654,4096
workload_star_repair_r5w3k47.json,A3,7,1.2598269370782873,33.56385142383678,34.82367836091507,60.87146997638483,94.43532140022161,94.43532140022161,8192
workload_star_repair_r5w3k47.json,A3,8,1.728085025239622,1.8314861380508347,3.5595711632904568,96.16340642546123,97.99489256351207,97.99489256351207,4096
workload_star_repair_r5w3k47.json,A3,9,2.2407188729834644,41.157949089692835,43.3986679626763,100.23561143649553,141.39356052618837,141.39356052618837,8192
workload_star_repair_r5w3k47.json,A3a,0,0.14788505350196798,0.6206445300633414,0.7685295835653094,0.14788505350196798,0.7685295835653094,0.7685295835653094,4096
workload_star_repair_r5w3k47.json,A3a,1,0.08128229067328241,1.6322011474581652,1.7134834381314477,0.8498118742385918,2.482013021696757,2.482013021696757,8192
workload_star_repair_r5w3k47.json,A3a,2,0.4130054729615029,0.7620149441215318,1.1750204170830347,2.89501849465826,3.657033438779792,3.657033438779792,4096
workload_star_repair_r5w3k47.json,A3a,3,0.2338179215654579,2.359049803286775,2.592867724852233,3.8908513603452497,6.249901163632025,6.249901163632025,8192
workload_star_repair_r5w3k47.json,A3a,4,0.811508959560399,0.9418012147179002,1.7533101742782993,7.061410123192424,8.003211337910324,8.003211337910324,4096
