workload,model,ablation,policy,engine,kv_mapping,decode_attn,pim_prefill_mode,pim_prefill_share,prefill_side_census,pim_attn_rows,gpu_attn_rows,makespan_s,link_bytes,event_count,gpu_time_s_unoverlapped,pim_pool_time_s_unoverlapped,die_time_s_unoverlapped,energy_total_nj,energy_gpu_nj,energy_link_nj,energy_pim_nj,energy_die_nj,energy_tlb_nj
workload_debate_d3r5k49.json,LLAMA3-8B,A1,no-reuse-physical,dag,private,pim,gpu,0.0,"pim=0,gpu=16,mixed=0,none=0/16",0,4032512,43.840667864570435,17169317888,2047648,7.835469090182651,0.8603395945141403,5.4581241050222444e-05,124478174318588.48,1751913243011.9329,1428487248.281731,122724832586033.94,1990.564761599302,0.0
workload_debate_d3r5k49.json,LLAMA3-8B,A2,recompute,dag,none,gpu,gpu,0.0,"pim=0,gpu=14,mixed=0,none=2/16",0,679808,64.03085559618512,1261533921280,16032,59.82574252525442,0.0,0.0,2562256643390.0557,2457297021139.641,104959622250.50182,0.0,0.0,0.0
workload_debate_d3r5k49.json,LLAMA3-8B,A3,recompute,dag,naive,pim,gpu,0.0,"pim=0,gpu=14,mixed=0,none=2/16",0,679808,56.453146164316344,20408777010,88695543,11.43600503911164,44.50507841804994,0.010354791335023863,5754423182678.132,1122527013813.3464,1698010247.2324982,4630197771973.483,377636.75484007073,8673.519699999859
workload_debate_d3r5k49.json,LLAMA3-8B,A3a,recompute,dag,naive-mask,pim,gpu,0.0,"pim=0,gpu=14,mixed=0,none=2/16",0,679808,25.204316452616894,20408777010,6517239,11.43600503911164,13.676895878561865,0.0005991197359783392,4013220227376.9424,1122527013813.3464,1698010247.2324982,2888995181026.7065,21849.752982496804,455.6893000001533
workload_debate_d3r5k49.json,LLAMA3-8B,A4,recompute,dag,master-diff,pim,gpu,0.0,"pim=0,gpu=14,mixed=0,none=2/16",0,679808,12.936226801940714,20408777010,3226234,11.43600503911164,1.4256106226587875,0.0001959897165862865,4372771160104.768,1122527013813.3464,1698010247.2324982,3248546128791.7217,7147.697926393764,127.66400000009338
workload_debate_d3r5k49.json,LLAMA3-8B,A5,recompute,dag,master-diff,pim,pim,0.8607,"pim=13,gpu=1,mixed=0,none=2/16",585088,94720,10.214373450398751,3242670386,7814042,6.485359241060664,3.6953274877446494,0.0008581666139662873,5330160067453.599,930389106721.6213,269790176.1126658,4399501138827.62,31297.13045136921,440.33920000092803
workload_debate_d3r5k49.json,LLAMA3-8B,A6,recompute,dag,master-diff,pim,dynamic,0.8194,"pim=12,gpu=2,mixed=0,none=2/16",557056,122752,10.195410378576357,3233102130,7688026,6.497577011924633,3.664472406922425,0.0008446189290014636,5321227408830.88,930883336662.0901,268994097.21346533,4390075046830.3457,30803.049632131697,434.7328000007419
