model,GPUs,Q_heads,KV_heads,gqa_size,q,cached,total_kv,link_GBps,gpu_attention_us,pim_softmax_us,q_input_us,output_us,q_input_bytes,new_kv_bytes,cached_kv_bytes,cached_kv_readback_us,new_kv_transfer_us,gpu_service_us,plain_scan_us,plain_service_us,plain_new_kv_exposed_us,plain_overlap_window_us,plain_speedup_over_GPU,plain_profile_repeats,mq_scan_us,mq_service_us,mq_new_kv_exposed_us,mq_overlap_window_us,mq_speedup_over_GPU,mq_profile_repeats
LLAMA-7B,1,32,32,1,1,1024,1025,450,20.22297346623614,0.04892601431980907,0.018204444444444443,0.018204444444444443,8192,16384,16777216,37.28270222222222,0.036408888888888886,57.50567568845836,1.54569,1.631024903208698,0,0.736702,35.257386674678024,"{""scan-N1025-H7-Q1"": 1}",1.54569,1.631024903208698,0,0.736702,35.257386674678024,"{""scan-N1025-H7-Q1"": 1}"
LLAMA-7B,1,32,32,1,2,1024,1026,450,20.573219149234873,0.09794749403341288,0.036408888888888886,0.036408888888888886,16384,32768,16777216,37.28270222222222,0.07281777777777777,57.85592137145709,3.09138,3.2621452718111907,0,0.736702,17.735544113072145,"{""scan-N1026-H7-Q1"": 2}",1.849445,2.020210271811191,0,0.856666,28.638564103323358,"{""scan-N1026-H7-Q2"": 1}"
LLAMA-7B,1,32,32,1,4,1024,1028,450,21.275529973325845,0.19627684964200476,0.07281777777777777,0.07281777777777777,32768,65536,16777216,37.28270222222222,0.14563555555555555,58.558232195548065,6.18276,6.524672405197561,0,0.736702,8.974892310133535,"{""scan-N1028-H7-Q1"": 4}",2.0924490000000002,2.434361405197561,0,0.9058820000000001,24.054863863073678,"{""scan-N1028-H7-Q4"": 1}"
LLAMA-7B,1,32,32,1,8,1024,1032,450,22.68742945388179,0.39408114558472557,0.14563555555555555,0.14563555555555555,65536,131072,16777216,37.28270222222222,0.2912711111111111,59.97013167610401,12.365520000000002,13.05087225669584,0,0.736702,4.595105254005986,"{""scan-N1032-H7-Q1"": 8}",2.8406860000000003,3.526038256695837,0,1.0996700000000001,17.007793821358177,"{""scan-N1032-H7-Q8"": 1}"
LLAMA-7B,1,32,32,1,12,1024,1036,450,24.109032710936404,0.5934128878281623,0.21845333333333336,0.21845333333333336,98304,196608,16777216,37.28270222222222,0.4369066666666667,61.391734933158624,18.548280000000002,19.57859955449483,0,0.736702,3.1356550688051836,"{""scan-N1036-H7-Q1"": 12}",4.933135,5.963454554494828,0,1.0996700000000001,10.294659642687458,"{""scan-N1036-H7-Q4"": 1, ""scan-N1036-H7-Q8"": 1}"
LLAMA-7B,1,32,32,1,16,1024,1040,450,25.540339744489685,0.794272076372315,0.2912711111111111,0.2912711111111111,131072,262144,16777216,37.28270222222222,0.5825422222222222,62.823041966711905,24.731040000000004,26.107854298594543,0,0.736702,2.406288975271853,"{""scan-N1040-H7-Q1"": 16}",5.6813720000000005,7.058186298594538,0,1.0996700000000001,8.900734453441892,"{""scan-N1040-H7-Q8"": 2}"
LLAMA-7B,1,32,32,1,24,1024,1048,450,28.432065141092238,1.2005727923627685,0.4369066666666667,0.4369066666666667,196608,393216,16777216,37.28270222222222,0.8738133333333334,65.71476736331445,37.539504000000015,39.75100145902945,0.13711133333333347,0.736702,1.6531600450631494,"{""scan-N1048-H7-Q1"": 24}",8.554356,10.628742125696101,0,1.0996700000000001,6.182741719214553,"{""scan-N1048-H7-Q8"": 3}"
LLAMA-7B,1,32,32,1,32,1024,1056,450,31.36260564368946,1.612983293556086,0.5825422222222222,0.5825422222222222,262144,524288,16777216,37.28270222222222,1.1650844444444444,68.64530786591168,50.05267200000002,53.259122182445,0.4283824444444444,0.736702,1.2888929643030842,"{""scan-N1056-H7-Q1"": 32}",11.405808,14.249290182444975,0.06541444444444422,1.0996700000000001,4.817454552963081,"{""scan-N1056-H7-Q8"": 4}"
LLAMA-7B,1,32,32,1,48,1024,1072,450,37.340131966867894,2.456133651551313,0.8738133333333334,0.8738133333333334,393216,786432,16777216,37.28270222222222,1.7476266666666669,74.62283418909011,75.964896,81.17958098488464,1.010924666666667,0.736702,0.919231576262812,"{""scan-N1072-H7-Q1"": 48}",17.21022,22.061936984884642,0.6479566666666667,1.0996700000000001,3.3824244099789,"{""scan-N1072-H7-Q8"": 6}"
LLAMA-7B,1,32,32,1,64,1024,1088,450,43.47291871402499,3.323723150357995,1.1650844444444444,1.1650844444444444,524288,1048576,16777216,37.28270222222222,2.3301688888888887,80.75562093624721,102.46771199999992,109.71507092813569,1.5934668888888888,0.736702,0.7360485688346575,"{""scan-N1088-H7-Q1"": 64}",23.033087999999996,29.91747892813577,1.2304988888888886,1.0996700000000001,2.6992789442662874,"{""scan-N1088-H7-Q8"": 8}"
