model,GPUs,Q_heads,KV_heads,gqa_size,q,cached,total_kv,link_GBps,gpu_attention_us,pim_softmax_us,q_input_us,output_us,q_input_bytes,new_kv_bytes,cached_kv_bytes,cached_kv_readback_us,new_kv_transfer_us,gpu_service_us,plain_scan_us,plain_service_us,plain_new_kv_exposed_us,plain_overlap_window_us,plain_speedup_over_GPU,plain_profile_repeats,mq_scan_us,mq_service_us,mq_new_kv_exposed_us,mq_overlap_window_us,mq_speedup_over_GPU,mq_profile_repeats
GPT-13B,1,40,40,1,12,1024,1036,450,24.109032710936404,0.7417661097852029,0.2730666666666667,0.2730666666666667,122880,245760,20971520,46.60337777777778,0.5461333333333334,70.71241048871418,18.548280000000002,19.83617944311854,0,0.736702,3.5648200648459727,"{""scan-N1036-H8-Q1"": 12}",4.933135,6.221034443118537,0,1.0996700000000001,11.366664360287134,"{""scan-N1036-H8-Q4"": 1, ""scan-N1036-H8-Q8"": 1}"
GPT-13B,1,40,40,1,16,1024,1040,32,25.540339744489685,0.9928400954653936,5.12,5.12,163840,327680,20971520,655.36,10.24,680.9003397444897,24.731040000000004,45.4671780954654,9.503298000000001,0.736702,14.9756454714395,"{""scan-N1040-H8-Q1"": 16}",5.6813720000000005,26.054542095465393,9.14033,1.0996700000000001,26.1336521382579,"{""scan-N1040-H8-Q8"": 2}"
GPT-13B,1,40,40,1,16,1024,1040,300,25.540339744489685,0.9928400954653936,0.5461333333333334,0.5461333333333334,163840,327680,20971520,69.90506666666667,1.0922666666666667,95.44540641115636,24.731040000000004,27.17171142879873,0.35556466666666675,0.736702,3.5126755508670593,"{""scan-N1040-H8-Q1"": 16}",5.6813720000000005,7.766478762132061,0,1.0996700000000001,12.289405448004418,"{""scan-N1040-H8-Q8"": 2}"
GPT-13B,1,40,40,1,16,1024,1040,450,25.540339744489685,0.9928400954653936,0.3640888888888889,0.3640888888888889,163840,327680,20971520,46.60337777777778,0.7281777777777778,72.14371752226747,24.731040000000004,26.452057873243174,0,0.736702,2.7273385635241025,"{""scan-N1040-H8-Q1"": 16}",5.6813720000000005,7.402389873243172,0,1.0996700000000001,9.746003487743817,"{""scan-N1040-H8-Q8"": 2}"
GPT-13B,1,40,40,1,24,1024,1048,32,28.432065141092238,1.5007159904534606,7.68,7.68,245760,491520,20971520,655.36,15.36,683.7920651410923,37.539504000000015,69.02351799045347,14.623298,0.736702,9.90665334148379,"{""scan-N1048-H8-Q1"": 24}",8.561277,39.68232299045346,14.26033,1.0996700000000001,17.231654137425245,"{""scan-N1048-H8-Q8"": 3}"
GPT-13B,1,40,40,1,24,1024,1048,300,28.432065141092238,1.5007159904534606,0.8192,0.8192,245760,491520,20971520,69.90506666666667,1.6384,98.33713180775891,37.539504000000015,41.58031799045347,0.9016980000000001,0.736702,2.36499229828729,"{""scan-N1048-H8-Q1"": 24}",8.561277,12.239122990453462,0.5387299999999999,1.0996700000000001,8.03465508798809,"{""scan-N1048-H8-Q8"": 3}"
GPT-13B,1,40,40,1,24,1024,1048,450,28.432065141092238,1.5007159904534606,0.5461333333333334,0.5461333333333334,245760,491520,20971520,46.60337777777778,1.0922666666666667,75.03544291887002,37.539504000000015,40.488051323786806,0.35556466666666675,0.736702,1.8532737552322394,"{""scan-N1048-H8-Q1"": 24}",8.561277,11.154259657120129,0,1.0996700000000001,6.727066181480941,"{""scan-N1048-H8-Q8"": 3}"
GPT-13B,1,40,40,1,32,1024,1056,32,31.36260564368946,2.0162291169451074,10.24,10.24,327680,655360,20971520,655.36,20.48,686.7226056436895,50.05267200000002,92.29219911694513,19.743298,0.736702,7.44074377048412,"{""scan-N1056-H8-Q1"": 32}",11.415036,53.29159511694511,19.38033,1.0996700000000001,12.886133435051422,"{""scan-N1056-H8-Q8"": 4}"
GPT-13B,1,40,40,1,32,1024,1056,300,31.36260564368946,2.0162291169451074,1.0922666666666667,1.0922666666666667,327680,655360,20971520,69.90506666666667,2.1845333333333334,101.26767231035613,50.05267200000002,55.701265783611795,1.4478313333333335,0.736702,1.8180497496010353,"{""scan-N1056-H8-Q1"": 32}",11.415036,16.700661783611775,1.0848633333333333,1.0996700000000001,6.063692183128293,"{""scan-N1056-H8-Q8"": 4}"
GPT-13B,1,40,40,1,32,1024,1056,450,31.36260564368946,2.0162291169451074,0.7281777777777778,0.7281777777777778,327680,655360,20971520,46.60337777777778,1.4563555555555556,77.96598342146724,50.05267200000002,54.244910228056234,0.7196535555555557,0.736702,1.437295832801326,"{""scan-N1056-H8-Q1"": 32}",11.415036,15.24430622805622,0.3566855555555555,1.0996700000000001,5.1144330384793495,"{""scan-N1056-H8-Q8"": 4}"
