workload,model,ablation,policy,engine,kv_mapping,decode_attn,pim_prefill_mode,pim_prefill_share,prefill_side_census,pim_attn_rows,gpu_attn_rows,makespan_s,link_bytes,event_count,gpu_time_s_unoverlapped,pim_pool_time_s_unoverlapped,die_time_s_unoverlapped,energy_total_nj,energy_gpu_nj,energy_link_nj,energy_pim_nj,energy_die_nj,energy_tlb_nj
workload_multisource_rag_n12s96.json,LLAMA3-8B,A1,no-reuse-physical,dag,private,pim,gpu,0.0,"pim=0,gpu=12,mixed=0,none=0/12",0,9590784,86.68631767922881,39410073600,329344,4.731928527151688,0.21462588522002207,9.457374701671429e-06,281717722588234.25,2439518236106.2266,3278918123.52809,279274925434673.28,344.9081855996703,0.0
workload_multisource_rag_n12s96.json,LLAMA3-8B,A2,recompute,dag,none,gpu,gpu,0.0,"pim=0,gpu=12,mixed=0,none=0/12",0,991424,23.44431481196341,319602819072,7392,22.378972081723155,0.0,0.0,1041103318299.1172,1014512363752.3323,26590954546.790504,0.0,0.0,0.0
workload_multisource_rag_n12s96.json,LLAMA3-8B,A3,recompute,dag,naive,pim,gpu,0.0,"pim=0,gpu=12,mixed=0,none=0/12",0,991424,27.067318416836578,19964986918,34583606,9.567251705996119,17.257697964528987,0.004546115140213437,2034072732456.627,624964601764.9,1661086911.5798383,1407446875171.6768,165795.72809589675,3425.4431999997405
workload_multisource_rag_n12s96.json,LLAMA3-8B,A3a,recompute,dag,naive-mask,pim,gpu,0.0,"pim=0,gpu=12,mixed=0,none=0/12",0,991424,13.099482281789072,19964986918,1031606,9.567251705996119,3.462069870615811,9.806740751796652e-05,1345565482447.2734,624964601764.9,1661086911.5798383,718939790121.9834,3576.494816004385,70.24320000000388
workload_multisource_rag_n12s96.json,LLAMA3-8B,A4,recompute,dag,master-diff,pim,gpu,0.0,"pim=0,gpu=12,mixed=0,none=0/12",0,991424,9.960368957313799,19964986918,599030,9.567251705996119,0.32511703054128,4.702301610981603e-05,1427401675320.9578,624964601764.9,1661086911.5798383,800775984905.7651,1714.9181119992652,28.054400000001692
workload_multisource_rag_n12s96.json,LLAMA3-8B,A5,recompute,dag,master-diff,pim,pim,0.1939,"pim=11,gpu=1,mixed=0,none=0/12",192192,799232,8.816244869034449,2550302246,2262566,7.776013926027347,1.0241093193058424,0.000295054949282727,1544219663359.6116,552770712372.5277,212185146.86650023,991236754936.5217,10760.583187230575,146.5007999999262
workload_multisource_rag_n12s96.json,LLAMA3-8B,A6,recompute,dag,master-diff,pim,dynamic,0.1939,"pim=11,gpu=1,mixed=0,none=0/12",192192,799232,8.816244869034449,2550302246,2262566,7.776013926027347,1.0241093193058424,0.000295054949282727,1544219663359.6116,552770712372.5277,212185146.86650023,991236754936.5217,10760.583187230575,146.5007999999262
