sample,frequency_ghz,effective_query_MAC_per_ns,compute_query_MAC_per_ns,power_query_MAC_per_ns
117,0.708170784568704,0.693541395752059,0.693541395752059,1.3003901170351104
118,0.711963589076723,0.693541395752059,0.693541395752059,1.3003901170351104
119,0.7157563935847421,0.693541395752059,0.693541395752059,1.3003901170351104
120,0.7195491980927612,0.693541395752059,0.693541395752059,1.3003901170351104
121,0.7233420026007802,0.693541395752059,0.693541395752059,1.3003901170351104
122,0.7271348071087993,0.693541395752059,0.693541395752059,1.3003901170351104
123,0.7309276116168184,0.693541395752059,0.693541395752059,1.3003901170351104
124,0.7347204161248374,0.693541395752059,0.693541395752059,1.3003901170351104
125,0.7385132206328565,0.693541395752059,0.693541395752059,1.3003901170351104
126,0.7423060251408756,0.693541395752059,0.693541395752059,1.3003901170351104
127,0.7430800668772061,0.7430800668772061,0.7430800668772061,1.3003901170351104
128,0.7460988296488946,0.7430800668772061,0.7430800668772061,1.3003901170351104
129,0.7498916341569137,0.7430800668772061,0.7430800668772061,1.3003901170351104
130,0.7536844386649328,0.7430800668772061,0.7430800668772061,1.3003901170351104
131,0.7574772431729518,0.7430800668772061,0.7430800668772061,1.3003901170351104
132,0.761270047680971,0.7430800668772061,0.7430800668772061,1.3003901170351104
133,0.7650628521889901,0.7430800668772061,0.7430800668772061,1.3003901170351104
134,0.7688556566970091,0.7430800668772061,0.7430800668772061,1.3003901170351104
135,0.7726484612050282,0.7430800668772061,0.7430800668772061,1.3003901170351104
136,0.7764412657130473,0.7430800668772061,0.7430800668772061,1.3003901170351104
137,0.7802340702210663,0.7430800668772061,0.7430800668772061,1.3003901170351104
138,0.7840268747290854,0.7430800668772061,0.7430800668772061,1.3003901170351104
139,0.7878196792371045,0.7430800668772061,0.7430800668772061,1.3003901170351104
140,0.7916124837451235,0.7430800668772061,0.7430800668772061,1.3003901170351104
141,0.7954052882531426,0.7430800668772061,0.7430800668772061,1.3003901170351104
142,0.7991980927611617,0.7430800668772061,0.7430800668772061,1.3003901170351104
143,0.8002400720216065,0.8002400720216065,0.8002400720216065,1.3003901170351104
144,0.8029908972691807,0.8002400720216065,0.8002400720216065,1.3003901170351104
145,0.8067837017771998,0.8002400720216065,0.8002400720216065,1.3003901170351104
146,0.8105765062852189,0.8002400720216065,0.8002400720216065,1.3003901170351104
147,0.8143693107932379,0.8002400720216065,0.8002400720216065,1.3003901170351104
