q,cached,total_kv,link_GBps_one_way,pim_mode,gpu_qk_us,gpu_softmax_us,gpu_pv_us,gpu_attention_us,pim_scan_us,pim_softmax_us,q_input_us,output_us,new_kv_transfer_us,cached_kv_readback_us,pim_kv_overlap_window_us,pim_new_kv_hidden_us,pim_new_kv_exposed_us,gpu_new_kv_hidden_us,gpu_new_kv_exposed_us,gpu_service_us,pim_service_us,gpu_over_pim_latency_ratio,signed_faster_side_latency_reduction,winner,shape_data_source,link_pricing,heatmap
1024,512,1536,300,mq,174.2249353846154,238.48001123122282,174.2249353846154,586.9298820004536,479.1669760000004,75.07704057279236,27.96202666666667,27.96202666666667,55.92405333333334,27.96202666666667,0.647498,0.647498,55.27655533333334,55.92405333333334,0,614.8919086671203,665.4446252394595,0.9240316704727343,-0.07596832952726577,GPU,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
1536,512,2048,300,mq,348.4498707692308,476.96002246244564,348.4498707692308,1173.8597640009073,1026.1536000000037,150.1540811455847,41.94304,41.94304,83.88608,27.96202666666667,0.647498,0.647498,83.23858200000001,83.88608,0,1201.8217906675739,1343.4323431455884,0.8945904844404448,-0.10540951555955519,GPU,experiment2 direct simulation,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
2048,512,2560,300,mq,580.7497846153847,794.9333707707427,580.7497846153847,1956.4329400015122,1692.4398079999964,250.25680190930785,55.92405333333334,55.92405333333334,111.84810666666668,27.96202666666667,0.647498,0.647498,111.20060866666668,111.84810666666668,0,1984.3949666681788,2165.7453252426376,0.9162642271643175,-0.08373577283568251,GPU,experiment2 direct simulation,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
64,1024,1088,300,mq,16.457604941738033,10.557708830548926,16.457604941738033,43.47291871402499,23.033087999999996,3.323723150357995,1.7476266666666669,1.7476266666666669,3.4952533333333338,55.92405333333334,1.0996700000000001,1.0996700000000001,2.3955833333333336,3.4952533333333338,0,99.39697204735833,32.24764781702466,3.0823014630816954,0.6755671007597691,PIM,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
96,1024,1120,300,mq,19.9509644812579,16.302344517759373,19.9509644812579,56.20427348027517,34.844928,5.132219570405728,2.62144,2.62144,5.24288,55.92405333333334,1.0996700000000001,1.0996700000000001,4.14321,5.24288,0,112.12832681360851,49.36323757040573,2.271494584480653,0.5597612220463926,PIM,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
128,1024,1152,300,mq,23.599584444756424,22.357501052927137,23.599584444756424,69.55666994243998,47.23505599999999,7.038472553699283,3.4952533333333338,3.4952533333333338,6.9905066666666675,55.92405333333334,1.0996700000000001,1.0996700000000001,5.890836666666667,6.9905066666666675,0,125.48072327577333,67.15487188703261,1.868527476113066,0.46481921578150276,PIM,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
192,1024,1216,300,mq,31.36260564368946,35.39937666713463,31.36260564368946,98.12458795451356,73.15958400000001,11.144248210023866,5.24288,5.24288,10.48576,55.92405333333334,1.0996700000000001,1.0996700000000001,9.386090000000001,10.48576,0,154.0486412878469,104.17568221002387,1.4787389726642386,0.3237481269609716,PIM,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
256,1024,1280,300,mq,39.746668538537136,49.68333567317142,39.746668538537136,129.1766727502457,101.38495999999998,15.64105011933174,6.9905066666666675,6.9905066666666675,13.981013333333335,55.92405333333334,1.0996700000000001,1.0996700000000001,12.881343333333335,13.981013333333335,0,185.10072608357905,143.88836678599841,1.286418980339632,0.2226482854474158,PIM,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
384,1024,1408,300,mq,59.88982153846154,81.97750386073284,59.88982153846154,201.75714693765593,169.31534400000004,25.807732696897375,10.48576,10.48576,20.97152,55.92405333333334,1.0996700000000001,1.0996700000000001,19.871850000000002,20.97152,0,257.6812002709893,235.9664466968974,1.092024751307057,0.08426984021828388,PIM,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
512,1024,1536,300,mq,87.1124676923077,119.24000561561141,87.1124676923077,293.4649410002268,239.5834880000002,37.53852028639618,13.981013333333335,13.981013333333335,27.96202666666667,55.92405333333334,1.0996700000000001,1.0996700000000001,26.86235666666667,27.96202666666667,0,349.38899433356016,331.94639161972975,1.0525464447096995,0.04992316013588577,PIM,original sweep,Analytical transfer and overlap terms; native scan and GPU operator costs unchanged,cache_Q
