panel,mode,model,q,cached,link_GBps,gpu_service_us,pim_service_us,source_kind,numerical_sample,GPUs,Q_heads,KV_heads,gqa_size,total_kv,gpu_attention_us,pim_softmax_us,q_input_us,output_us,q_input_bytes,new_kv_bytes,cached_kv_bytes,cached_kv_readback_us,new_kv_transfer_us,pim_scan_us,pim_new_kv_exposed_us,pim_overlap_window_us,pim_speedup_over_GPU,pim_profile_repeats,GPU_minus_PIM_us,GPU_query_tokens_per_us,PIM_query_tokens_per_us,completed_manifest_path,completed_manifest_sha256,command_profile_manifest_sha256s,plain_scan_us,plain_service_us,plain_new_kv_exposed_us,plain_overlap_window_us,plain_speedup_over_GPU,plain_profile_repeats,matches_old_sample,mq_scan_us,mq_service_us,mq_new_kv_exposed_us,mq_overlap_window_us,mq_speedup_over_GPU,mq_profile_repeats
b,plain,LLAMA-7B,1,1024,300.0,76.14702679956949,1.6492293476531426,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,2,1024,300.0,76.4972724825682,3.2985541607000797,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,4,1024,300.0,77.19958330665918,6.5974901829753385,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,8,1024,300.0,78.61148278721512,13.196507812251395,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,12,1024,300.0,80.03308604426974,19.797052887828166,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,16,1024,300.0,81.46439307782302,26.536236743038987,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,24,1024,300.0,84.35611847442559,40.62481479236279,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,32,1024,300.0,87.2866589770228,54.42420662688944,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,48,1024,300,93.26418530020123,82.92720765155131,integer-refinement,True,1,32,32,1,1072,37.340131966867894,2.456133651551313,1.31072,1.31072,393216,786432.0,16777216.0,55.92405333333334,2.62144,75.964896,1.8847380000000002,0.736702,1.1246512205268562,"{""scan-D128-B2-N1072-H7-Q1"": 48}",10.33697764864992,0.5146670165562088,0.578820888334856,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""fa495fe0161a2578743a414ada8e966c2435c0b7bd8733ba472977c71d4b2220"": ""5ea7004339cc6ebf8c9c054d2fcc6ea8ae58a5fad66b47f71dbfd2e994962560""}",75.964896,82.92720765155131,1.8847380000000002,0.736702,1.1246512205268562,"{""scan-D128-B2-N1072-H7-Q1"": 48}",True,,,,,,
b,plain,LLAMA-7B,49,1024,300,93.6429358266648,85.57688867143993,integer-refinement,True,1,32,32,1,1073,37.71888249333146,2.5096420047732697,1.3380266666666667,1.3380266666666667,401408,802816.0,16777216.0,55.92405333333334,2.6760533333333334,78.451842,1.9393513333333334,0.736702,1.094254970944238,"{""scan-D128-B2-N1073-H7-Q1"": 49}",8.066047155224865,0.5232642437727509,0.5725844998657103,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",78.451842,85.57688867143993,1.9393513333333334,0.736702,1.094254970944238,"{""scan-D128-B2-N1073-H7-Q1"": 49}",False,,,,,,
b,plain,LLAMA-7B,50,1024,300,94.02229283915955,87.34077715672235,integer-refinement,True,1,32,32,1,1074,38.0982395058262,2.5632458233890216,1.3653333333333333,1.3653333333333333,409600,819200.0,16777216.0,55.92405333333334,2.7306666666666666,80.0529,1.9939646666666666,0.736702,1.0764993843648543,"{""scan-D128-B2-N1074-H7-Q1"": 50}",6.681515682437194,0.53178877572719,0.5724702896824596,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",80.0529,87.34077715672235,1.9939646666666666,0.736702,1.0764993843648543,"{""scan-D128-B2-N1074-H7-Q1"": 50}",False,,,,,,
b,plain,LLAMA-7B,51,1024,300,94.40225633768543,89.10476110739856,integer-refinement,True,1,32,32,1,1075,38.478203004352096,2.616945107398568,1.39264,1.39264,417792,835584.0,16777216.0,55.92405333333334,2.78528,81.65395799999999,2.048578,0.736702,1.059452437383248,"{""scan-D128-B2-N1075-H7-Q1"": 51}",5.29749523028687,0.5402413245036048,0.5723599880204983,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",81.65395799999999,89.10476110739856,2.048578,0.736702,1.059452437383248,"{""scan-D128-B2-N1075-H7-Q1"": 51}",False,,,,,,
b,plain,LLAMA-7B,52,1024,300,94.78282632224251,90.86884052346856,integer-refinement,True,1,32,32,1,1076,38.85877298890917,2.670739856801909,1.4199466666666667,1.4199466666666667,425984,851968.0,16777216.0,55.92405333333334,2.8398933333333334,83.25501599999998,2.103191333333333,0.736702,1.043072914502118,"{""scan-D128-B2-N1076-H7-Q1"": 52}",3.9139857987739504,0.5486225935404213,0.572253367605918,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",83.25501599999998,90.86884052346856,2.103191333333333,0.736702,1.043072914502118,"{""scan-D128-B2-N1076-H7-Q1"": 52}",False,,,,,,
b,plain,LLAMA-7B,53,1024,300,95.16400279283074,92.63301540493237,integer-refinement,True,1,32,32,1,1077,39.2399494594974,2.7246300715990457,1.4472533333333333,1.4472533333333333,434176,868352.0,16777216.0,55.92405333333334,2.8945066666666666,84.85607399999998,2.1578046666666664,0.736702,1.027322735601713,"{""scan-D128-B2-N1077-H7-Q1"": 53}",2.530987387898378,0.5569332777581819,0.5721502184541641,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",84.85607399999998,92.63301540493237,2.1578046666666664,0.736702,1.027322735601713,"{""scan-D128-B2-N1077-H7-Q1"": 53}",False,,,,,,
b,plain,LLAMA-7B,54,1024,300,95.54578574945015,94.39728575178994,integer-refinement,True,1,32,32,1,1078,39.621732416116814,2.778615751789976,1.4745599999999999,1.4745599999999999,442368,884736.0,16777216.0,55.92405333333334,2.9491199999999997,86.45713199999997,2.2124179999999996,0.736702,1.012166663358098,"{""scan-D128-B2-N1078-H7-Q1"": 54}",1.1484999976602097,0.5651740636850722,0.5720503462566567,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",86.45713199999997,94.39728575178994,2.2124179999999996,0.736702,1.012166663358098,"{""scan-D128-B2-N1078-H7-Q1"": 54}",False,,,,,,
b,plain,LLAMA-7B,55,1024,300,95.92817519210072,96.16165156404134,integer-refinement,True,1,32,32,1,1079,40.00412185876738,2.8326968973747015,1.5018666666666665,1.5018666666666665,450560,901120.0,16777216.0,55.92405333333334,3.003733333333333,88.05818999999997,2.2670313333333327,0.736702,0.9975720428243152,"{""scan-D128-B2-N1079-H7-Q1"": 55}",-0.23347637194061122,0.5733456295802551,0.5719535709447683,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",88.05818999999997,96.16165156404134,2.2670313333333327,0.736702,0.9975720428243152,"{""scan-D128-B2-N1079-H7-Q1"": 55}",False,,,,,,
b,plain,LLAMA-7B,56,1024,300,96.31117112078246,97.92611284168652,integer-refinement,True,1,32,32,1,1080,40.387117787449114,2.8868735083532218,1.5291733333333335,1.5291733333333335,458752,917504.0,16777216.0,55.92405333333334,3.058346666666667,89.65924799999996,2.321644666666667,0.736702,0.9835085691237957,"{""scan-D128-B2-N1080-H7-Q1"": 56}",-1.6149417209040564,0.581448645555054,0.5718597254088202,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",89.65924799999996,97.92611284168652,2.321644666666667,0.736702,0.9835085691237957,"{""scan-D128-B2-N1080-H7-Q1"": 56}",False,,,,,,
b,plain,LLAMA-7B,57,1024,300,96.69477353549536,99.6906695847255,integer-refinement,True,1,32,32,1,1081,40.77072020216202,2.941145584725537,1.55648,1.55648,466944,933888.0,16777216.0,55.92405333333334,3.11296,91.26030599999996,2.376258,0.736702,0.9699480797780782,"{""scan-D128-B2-N1081-H7-Q1"": 57}",-2.99589604923014,0.5894837736920296,0.5717686543529193,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",91.26030599999996,99.6906695847255,2.376258,0.736702,0.9699480797780782,"{""scan-D128-B2-N1081-H7-Q1"": 57}",False,,,,,,
b,plain,LLAMA-7B,58,1024,300,97.07898243623941,101.45532179315826,integer-refinement,True,1,32,32,1,1082,41.15492910290608,2.995513126491647,1.5837866666666667,1.5837866666666667,475136,950272.0,16777216.0,55.92405333333334,3.1675733333333334,92.86136399999995,2.430871333333333,0.736702,0.9568643686741135,"{""scan-D128-B2-N1082-H7-Q1"": 58}",-4.376339356918848,0.5974516681619924,0.5716802132691209,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",92.86136399999995,101.45532179315826,2.430871333333333,0.736702,0.9568643686741135,"{""scan-D128-B2-N1082-H7-Q1"": 58}",False,,,,,,
b,plain,LLAMA-7B,59,1024,300,97.46379782301466,103.22006946698484,integer-refinement,True,1,32,32,1,1083,41.53974448968131,3.0499761336515516,1.6110933333333333,1.6110933333333333,483328,966656.0,16777216.0,55.92405333333334,3.2221866666666665,94.46242199999995,2.4854846666666663,0.736702,0.9442330190853888,"{""scan-D128-B2-N1083-H7-Q1"": 59}",-5.75627164397018,0.6053529753389931,0.5715942675166604,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",94.46242199999995,103.22006946698484,2.4854846666666663,0.736702,0.9442330190853888,"{""scan-D128-B2-N1083-H7-Q1"": 59}",False,,,,,,
b,plain,LLAMA-7B,60,1024,300,97.84921969582106,104.98491260620519,integer-refinement,True,1,32,32,1,1084,41.92516636248772,3.1045346062052506,1.6384,1.6384,491520,983040.0,16777216.0,55.92405333333334,3.2768,96.06347999999994,2.5400980000000004,0.736702,0.9320312535083031,"{""scan-D128-B2-N1084-H7-Q1"": 60}",-7.1356929103841225,0.6131883339133309,0.5715106914939097,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",96.06347999999994,104.98491260620519,2.5400980000000004,0.736702,0.9320312535083031,"{""scan-D128-B2-N1084-H7-Q1"": 60}",False,,,,,,
b,plain,LLAMA-7B,61,1024,300,98.23524805465863,106.74985121081934,integer-refinement,True,1,32,32,1,1085,42.31119472132528,3.1591885441527445,1.6657066666666667,1.6657066666666667,499712,999424.0,16777216.0,55.92405333333334,3.3314133333333333,97.66453799999994,2.5947113333333336,0.736702,0.9202377983708352,"{""scan-D128-B2-N1085-H7-Q1"": 61}",-8.514603156160717,0.6209583750026189,0.5714293678923414,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",97.66453799999994,106.74985121081934,2.5947113333333336,0.736702,0.9202377983708352,"{""scan-D128-B2-N1085-H7-Q1"": 61}",False,,,,,,
b,plain,LLAMA-7B,62,1024,300,98.62188289952735,108.5148852808273,integer-refinement,True,1,32,32,1,1086,42.69782956619402,3.2139379474940335,1.6930133333333333,1.6930133333333333,507904,1015808.0,16777216.0,55.92405333333334,3.3860266666666665,99.26559599999993,2.6493246666666668,0.736702,0.9088327619229593,"{""scan-D128-B2-N1086-H7-Q1"": 62}",-9.89300238129995,0.628663722260946,0.5713501870231836,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",99.26559599999993,108.5148852808273,2.6493246666666668,0.736702,0.9088327619229593,"{""scan-D128-B2-N1086-H7-Q1"": 62}",False,,,,,,
b,plain,LLAMA-7B,63,1024,300,99.00912423042726,110.28001481622904,integer-refinement,True,1,32,32,1,1087,43.08507089709393,3.2687828162291166,1.7203199999999998,1.7203199999999998,516096,1032192.0,16777216.0,55.92405333333334,3.4406399999999997,100.86665399999993,2.703938,0.736702,0.8977975238343626,"{""scan-D128-B2-N1087-H7-Q1"": 63}",-11.27089058580178,0.6363049919861727,0.5712730462086298,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",100.86665399999993,110.28001481622904,2.703938,0.736702,0.8977975238343626,"{""scan-D128-B2-N1087-H7-Q1"": 63}",False,,,,,,
b,plain,LLAMA-7B,64,1024,300,99.39697204735833,112.04523981702458,integer-refinement,True,1,32,32,1,1088,43.47291871402499,3.323723150357995,1.7476266666666669,1.7476266666666669,524288,1048576.0,16777216.0,55.92405333333334,3.4952533333333338,102.46771199999992,2.758551333333334,0.736702,0.8871146352105498,"{""scan-D128-B2-N1088-H7-Q1"": 64}",-12.648267769666248,0.6438827932253991,0.5711978492304998,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""bd97cd1de2d10dc41a6a952ed2664e78444a7db56fe2c42faa83d5eaf5246324"": ""e4820e64efaa8e2981f7463b2e54aba3f7cc3721f4da175872c35a2f79c4d9c0""}",102.46771199999992,112.04523981702458,2.758551333333334,0.736702,0.8871146352105498,"{""scan-D128-B2-N1088-H7-Q1"": 64}",True,,,,,,
b,plain,LLAMA-7B,96,1024,300.0,112.12832681360851,172.12639757040557,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,128,1024,300.0,125.48072327577333,234.66767988703228,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,192,1024,300.0,154.0486412878469,367.1306182100249,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,256,1024,300.0,185.10072608357905,509.4340547859952,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,384,1024,300.0,257.6812002709893,851.9108386968923,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,512,1024,300.0,349.38899433356016,1214.8506716197226,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,768,1024,300.0,569.4877000837303,2115.5131485012193,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,1024,1024,300.0,838.4972293339382,3211.421485430313,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,1536,1024,300.0,1523.2487583344673,5988.975739432009,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,plain,LLAMA-7B,2048,1024,300.0,2403.6435813351477,10237.324889624337,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,1,1024,300.0,76.14702679956949,1.6492293476531426,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,2,1024,300.0,76.4972724825682,2.0566191607000794,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,4,1024,300.0,77.19958330665918,2.5071791829753383,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,8,1024,300.0,78.61148278721512,3.6716738122513926,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,12,1024,300.0,80.03308604426974,6.181907887828162,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,16,1024,300.0,81.46439307782302,7.349457409705649,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,24,1024,300.0,84.35611847442559,11.276698792362769,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,32,1024,300.0,87.2866589770228,15.41437462688942,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,48,1024,300.0,93.26418530020123,23.80956365155131,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,64,1024,300.0,99.39697204735833,32.24764781702466,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,96,1024,300.0,112.12832681360851,49.36323757040573,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,128,1024,300.0,125.48072327577333,67.15487188703261,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,192,1024,300.0,154.0486412878469,104.17568221002387,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,256,1024,300.0,185.10072608357905,143.88836678599841,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,384,1024,300.0,257.6812002709893,235.9664466968974,original-published,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e,mq,LLAMA-7B,512,1024,300,349.38899433356016,331.94639161972975,integer-refinement,True,1,32,32,1,1536,293.4649410002268,37.53852028639618,13.981013333333335,13.981013333333335,4194304,8388608.0,16777216.0,55.92405333333334,27.96202666666667,239.5834880000002,26.86235666666667,1.0996700000000001,1.0525464447096995,"{""scan-D128-B2-N1536-H7-Q8"": 64}",17.44260271383041,1.4654153631158622,1.5424177304705742,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""7ba190b1a2aabef0180eb6b61840f82d5bad14364d3789a5feb7a865e3237463"": ""5d61f352fdbb29ebd1a09c1dad0020b93b5d8dad25c0f27a57eea75fb5e69f74""}",,,,,,,True,239.5834880000002,331.94639161972975,26.86235666666667,1.0996700000000001,1.0525464447096995,"{""scan-D128-B2-N1536-H7-Q8"": 64}"
e,mq,LLAMA-7B,513,1024,300,350.15359911071755,351.7121685823386,integer-refinement,True,1,32,32,1,1537,294.2295457773842,37.6363245823389,14.00832,14.00832,4202496,8404992.0,16777216.0,55.92405333333334,28.01664,259.14223399999975,26.91697,1.0996700000000001,0.9955686222688761,"{""scan-D128-B2-N1537-H7-Q1"": 1, ""scan-D128-B2-N1537-H7-Q8"": 64}",-1.5585694716210696,1.4650713324177225,1.4585790479407386,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""6ca78598cd260ed9d3106441b111da7613b4dd5cc96dd23ecaf339cb7192e98b"": ""c7bbaee576c214a130a827376e20b3c8dd8f94a0cf4b9d90a2e9d5f72d85b0f5"", ""dc4ef5191606b76a74bb7d9b080d19542cd332a23fdbf5ea07a90e170daf8ed9"": ""4bf5def0565584ae826ebb09ee64427b20701feb352d12b28c1051befe489d32""}",,,,,,,False,259.14223399999975,351.7121685823386,26.91697,1.0996700000000001,0.9955686222688761,"{""scan-D128-B2-N1537-H7-Q1"": 1, ""scan-D128-B2-N1537-H7-Q8"": 64}"
e,mq,LLAMA-7B,514,1024,300,350.9189502078137,352.34301401034185,integer-refinement,True,1,32,32,1,1538,294.99489687448033,37.73422434367542,14.035626666666667,14.035626666666667,4210688,8421376.0,16777216.0,55.92405333333334,28.071253333333335,259.56595299999975,26.971583333333335,1.0996700000000001,0.9959583027166635,"{""scan-D128-B2-N1538-H7-Q2"": 1, ""scan-D128-B2-N1538-H7-Q8"": 64}",-1.4240638025281669,1.4647256857904367,1.4588057079653445,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""6ca78598cd260ed9d3106441b111da7613b4dd5cc96dd23ecaf339cb7192e98b"": ""c7bbaee576c214a130a827376e20b3c8dd8f94a0cf4b9d90a2e9d5f72d85b0f5"", ""dbbb2c1cbcead3258426abd6b8bd6f503dcbc6144d97f1acad2aa37a3ad9e60d"": ""dd8adbe072992d80f5f9adfe3c349542469faee380c7602dbf03fd362152458b""}",,,,,,,False,259.56595299999975,352.34301401034185,26.971583333333335,1.0996700000000001,0.9959583027166635,"{""scan-D128-B2-N1538-H7-Q2"": 1, ""scan-D128-B2-N1538-H7-Q8"": 64}"
e,mq,LLAMA-7B,515,1024,300,351.68504762484844,352.69096290373875,integer-refinement,True,1,32,32,1,1539,295.7609942915151,37.83221957040573,14.062933333333332,14.062933333333332,4218880,8437760.0,16777216.0,55.92405333333334,28.125866666666663,259.7066799999997,27.026196666666664,1.0996700000000001,0.9971478847356663,"{""scan-D128-B2-N1539-H7-Q3"": 1, ""scan-D128-B2-N1539-H7-Q8"": 64}",-1.0059152788903134,1.4643784359844718,1.4602018598944393,/data2/chenyi9/KV-PIM/KVChime-ASPLOS-2027/archive/crossover-refinement/execution.json,3723b4b7d22ff1efeacba3c14bdd896b1ab401185b1243fd84028db885f583f5,"{""6ca78598cd260ed9d3106441b111da7613b4dd5cc96dd23ecaf339cb7192e98b"": ""c7bbaee576c214a130a827376e20b3c8dd8f94a0cf4b9d90a2e9d5f72d85b0f5"", ""ffd42354bdef0d4bd1102231041576487502ce62fcc75a53f4b7230888a80a20"": ""4f17bc7062b5a28e32521bd6feababfdd8cafe3a51fb731ae0321725dcd445af""}",,,,,,,False,259.7066799999997,352.69096290373875,27.026196666666664,1.0996700000000001,0.9971478847356663,"{""scan-D128-B2-N1539-H7-Q3"": 1, ""scan-D128-B2-N1539-H7-Q8"": 64}"
